fila,subfila,columna,subcolumna,valor
"070940 - Apio, excepto el apionabo:",,496 Guyana Francesa (h.31/12/96),IMPORT,
"070940 - Apio, excepto el apionabo:",,500 Ecuador,IMPORT,
"070940 - Apio, excepto el apionabo:",,504 Perú,IMPORT,
"070940 - Apio, excepto el apionabo:",,508 Brasil,IMPORT,
"070940 - Apio, excepto el apionabo:",,512 Chile,IMPORT,
"070940 - Apio, excepto el apionabo:",,516 Bolivia,IMPORT,
"070940 - Apio, excepto el apionabo:",,520 Paraguay,IMPORT,
"070940 - Apio, excepto el apionabo:",,524 Uruguay,IMPORT,
"070940 - Apio, excepto el apionabo:",,528 Argentina,IMPORT,
"070940 - Apio, excepto el apionabo:",,529 Islas Malvinas (Falkland),IMPORT,
"070940 - Apio, excepto el apionabo:",,600 Chipre,IMPORT,
"070940 - Apio, excepto el apionabo:",,604 Líbano,IMPORT,
"070940 - Apio, excepto el apionabo:",,608 Siria,IMPORT,
"070940 - Apio, excepto el apionabo:",,612 Irak,IMPORT,
"070940 - Apio, excepto el apionabo:",,616 Irán,IMPORT,
"070940 - Apio, excepto el apionabo:",,624 Israel,IMPORT,
"070940 - Apio, excepto el apionabo:",,625 Cisjordania/Franja de Gaza,IMPORT,
"070940 - Apio, excepto el apionabo:",,626 Timor-Leste (d.01/01/03);Timor Este (h.31/12/02),IMPORT,
"070940 - Apio, excepto el apionabo:",,628 Jordania,IMPORT,
"070940 - Apio, excepto el apionabo:",,632 Arabia Saudí,IMPORT,
"070940 - Apio, excepto el apionabo:",,636 Kuwait,IMPORT,
"070940 - Apio, excepto el apionabo:",,640 Bahrein,IMPORT,
"070940 - Apio, excepto el apionabo:",,644 Qatar,IMPORT,
"070940 - Apio, excepto el apionabo:",,647 Emiratos Árabes Unidos,IMPORT,
"070940 - Apio, excepto el apionabo:",,649 Omán,IMPORT,
"070940 - Apio, excepto el apionabo:",,652 Yemen del Norte (h.31/12/90),IMPORT,
"070940 - Apio, excepto el apionabo:",,653 Yemen (d.01/01/91),IMPORT,
"070940 - Apio, excepto el apionabo:",,656 Yemen del Sur (h.31/12/90),IMPORT,
"070940 - Apio, excepto el apionabo:",,660 Afganistán,IMPORT,
"070940 - Apio, excepto el apionabo:",,662 Pakistán,IMPORT,
"070940 - Apio, excepto el apionabo:",,664 India,IMPORT,
"070940 - Apio, excepto el apionabo:",,666 Bangladesh,IMPORT,
"070940 - Apio, excepto el apionabo:",,667 Islas Maldivas,IMPORT,
"070940 - Apio, excepto el apionabo:",,669 Sri Lanka,IMPORT,
"070940 - Apio, excepto el apionabo:",,672 Nepal,IMPORT,
"070940 - Apio, excepto el apionabo:",,675 Bután,IMPORT,
"070940 - Apio, excepto el apionabo:",,676 Myanmar; (Birmania h.30/06/99),IMPORT,
"070940 - Apio, excepto el apionabo:",,680 Tailandia,IMPORT,
"070940 - Apio, excepto el apionabo:",,684 Laos,IMPORT,
"070940 - Apio, excepto el apionabo:",,690 Vietnam,IMPORT,
"070940 - Apio, excepto el apionabo:",,696 Camboya (Campuchea),IMPORT,
"070940 - Apio, excepto el apionabo:",,700 Indonesia,IMPORT,
"070940 - Apio, excepto el apionabo:",,701 Malasia,IMPORT,
"070940 - Apio, excepto el apionabo:",,703 Brunei Darussalam,IMPORT,
"070940 - Apio, excepto el apionabo:",,706 Singapur,IMPORT,
"070940 - Apio, excepto el apionabo:",,708 Filipinas,IMPORT,
"070940 - Apio, excepto el apionabo:",,716 Mongolia,IMPORT,
"070940 - Apio, excepto el apionabo:",,720 China,IMPORT,
"070940 - Apio, excepto el apionabo:",,724 Corea del Norte (Rep.Pop.Dem.de Corea),IMPORT,
"070940 - Apio, excepto el apionabo:",,728 Corea del Sur (Rep. de Corea),IMPORT,
"070940 - Apio, excepto el apionabo:",,732 Japón,IMPORT,
"070940 - Apio, excepto el apionabo:",,736 Taiwán,IMPORT,
"070940 - Apio, excepto el apionabo:",,740 Hong-Kong,IMPORT,
"070940 - Apio, excepto el apionabo:",,743 Macao,IMPORT,
"070940 - Apio, excepto el apionabo:",,800 Australia,IMPORT,
"070940 - Apio, excepto el apionabo:",,801 Papúa Nueva Guinea,IMPORT,
"070940 - Apio, excepto el apionabo:",,802 I.Marianas Norte(h.31/12/00);Oc.Australiana(h.31/12/99),IMPORT,
"070940 - Apio, excepto el apionabo:",,803 Nauru,IMPORT,
"070940 - Apio, excepto el apionabo:",,804 Nueva Zelanda,IMPORT,
"070940 - Apio, excepto el apionabo:",,806 Islas Salomon,IMPORT,
"070940 - Apio, excepto el apionabo:",,807 Tuvalu,IMPORT,
"070940 - Apio, excepto el apionabo:",,808 Azores (I.Salomon) (h.31/12/91),IMPORT,
"070940 - Apio, excepto el apionabo:",,809 Nueva Caledonia y dependencias,IMPORT,
"070940 - Apio, excepto el apionabo:",,"810 Azores(h.31/12/00);O.Am.,Pal.(h.31/12/99);Kirib.(h.31/12/80)",IMPORT,
"070940 - Apio, excepto el apionabo:",,811 Islas Wallis y Futuna,IMPORT,
"070940 - Apio, excepto el apionabo:",,812 Kiribati (d.01/01/81),IMPORT,
"070940 - Apio, excepto el apionabo:",,813 Pitcairn,IMPORT,
"070940 - Apio, excepto el apionabo:",,814 Oc.Holand.(h.31/12/00); Oc.Neozeland.(h.31/12/99),IMPORT,
"070940 - Apio, excepto el apionabo:",,815 Islas Fiyi,IMPORT,
"070940 - Apio, excepto el apionabo:",,816 Vanuatu,IMPORT,
"070940 - Apio, excepto el apionabo:",,817 Tonga,IMPORT,
"070940 - Apio, excepto el apionabo:",,819 Samoa Occidental,IMPORT,
"070940 - Apio, excepto el apionabo:",,820 Islas Marianas del Norte,IMPORT,
"070940 - Apio, excepto el apionabo:",,822 Polinesia Francesa,IMPORT,
"070940 - Apio, excepto el apionabo:",,823 Micronesia Estados Federados,IMPORT,
"070940 - Apio, excepto el apionabo:",,824 Islas Marshall,IMPORT,
"070940 - Apio, excepto el apionabo:",,825 Palau,IMPORT,
"070940 - Apio, excepto el apionabo:",,830 Samoa Americana,IMPORT,
"070940 - Apio, excepto el apionabo:",,831 Guam,IMPORT,
"070940 - Apio, excepto el apionabo:",,832 Islas Menores alejadas Estados Unidos,IMPORT,
"070940 - Apio, excepto el apionabo:",,833 Islas Cocos o islas Keeling,IMPORT,
"070940 - Apio, excepto el apionabo:",,834 Isla Navidad,IMPORT,
"070940 - Apio, excepto el apionabo:",,835 Isla Heard e Islas McDonald,IMPORT,
"070940 - Apio, excepto el apionabo:",,836 Isla Norfolk,IMPORT,
"070940 - Apio, excepto el apionabo:",,837 Islas Cook,IMPORT,
"070940 - Apio, excepto el apionabo:",,838 Isla Niue,IMPORT,
"070940 - Apio, excepto el apionabo:",,839 Islas Tokelau,IMPORT,
"070940 - Apio, excepto el apionabo:",,890 Regiones Polares (h.31/12/00),IMPORT,
"070940 - Apio, excepto el apionabo:",,891 Antártida,IMPORT,
