fila,subfila,columna,subcolumna,valor
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,001 Francia,1  Marítimo,"10500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,001 Francia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,001 Francia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,001 Francia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,001 Francia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,001 Francia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,001 Francia,3  Carretera,"197637886,81"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,001 Francia,3  Carretera,"77198518,06"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,001 Francia,3  Carretera,"52896893,08"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,001 Francia,3  Carretera,"24806799,23"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,001 Francia,3  Carretera,"7803967,99"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,001 Francia,3  Carretera,"4498361,60"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,001 Francia,3  Carretera,"30433346,85"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,003 Países Bajos,Total modo transporte,"22521653,67"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,003 Países Bajos,Total modo transporte,"11116029,45"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,003 Países Bajos,Total modo transporte,"6124813,85"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,003 Países Bajos,Total modo transporte,"2093912,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,003 Países Bajos,Total modo transporte,"599527,72"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,003 Países Bajos,Total modo transporte,"1116849,45"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,003 Países Bajos,Total modo transporte,"1470520,70"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,003 Países Bajos,1  Marítimo,"372806,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,003 Países Bajos,1  Marítimo,"87500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,003 Países Bajos,1  Marítimo,"190000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,003 Países Bajos,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,003 Países Bajos,1  Marítimo,"256,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,003 Países Bajos,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,003 Países Bajos,1  Marítimo,"95050,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,003 Países Bajos,3  Carretera,"22148847,67"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,003 Países Bajos,3  Carretera,"11028529,45"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,003 Países Bajos,3  Carretera,"5934813,85"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,003 Países Bajos,3  Carretera,"2093912,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,003 Países Bajos,3  Carretera,"599271,72"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,003 Países Bajos,3  Carretera,"1116849,45"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,003 Países Bajos,3  Carretera,"1375470,70"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,004 Alemania,Total modo transporte,"3302320,90"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,004 Alemania,Total modo transporte,"1045779,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,004 Alemania,Total modo transporte,"622448,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,004 Alemania,Total modo transporte,"1657,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,004 Alemania,Total modo transporte,"1162668,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,004 Alemania,Total modo transporte,"383945,40"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,004 Alemania,Total modo transporte,"85823,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,004 Alemania,1  Marítimo,"317964,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,004 Alemania,1  Marítimo,"12100,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,004 Alemania,1  Marítimo,"65300,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,004 Alemania,1  Marítimo,"130,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,004 Alemania,1  Marítimo,"80190,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,004 Alemania,1  Marítimo,"80140,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,004 Alemania,1  Marítimo,"80104,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,004 Alemania,3  Carretera,"2983296,90"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,004 Alemania,3  Carretera,"1033546,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,004 Alemania,3  Carretera,"557097,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,004 Alemania,3  Carretera,"1311,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,004 Alemania,3  Carretera,"1081818,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,004 Alemania,3  Carretera,"303805,40"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,004 Alemania,3  Carretera,"5719,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,004 Alemania,4  Aire,"1060,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,004 Alemania,4  Aire,"133,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,004 Alemania,4  Aire,"51,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,004 Alemania,4  Aire,"216,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,004 Alemania,4  Aire,"660,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,004 Alemania,4  Aire,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,004 Alemania,4  Aire,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,005 Italia,Total modo transporte,"334806,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,005 Italia,Total modo transporte,"173560,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,005 Italia,Total modo transporte,"23390,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,005 Italia,Total modo transporte,"3965,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,005 Italia,Total modo transporte,"46880,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,005 Italia,Total modo transporte,"68335,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,005 Italia,Total modo transporte,"18676,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,005 Italia,3  Carretera,"334806,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,005 Italia,3  Carretera,"173560,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,005 Italia,3  Carretera,"23390,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,005 Italia,3  Carretera,"3965,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,005 Italia,3  Carretera,"46880,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,005 Italia,3  Carretera,"68335,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,005 Italia,3  Carretera,"18676,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,Total modo transporte,"37292256,02"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,006 Reino Unido,Total modo transporte,"9953448,08"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,006 Reino Unido,Total modo transporte,"10625669,41"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,006 Reino Unido,Total modo transporte,"5040365,08"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,006 Reino Unido,Total modo transporte,"442426,59"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,006 Reino Unido,Total modo transporte,"61426,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,006 Reino Unido,Total modo transporte,"11168920,86"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,1  Marítimo,"34877527,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,006 Reino Unido,1  Marítimo,"9306365,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,006 Reino Unido,1  Marítimo,"10037023,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,006 Reino Unido,1  Marítimo,"4862997,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,006 Reino Unido,1  Marítimo,"275000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,006 Reino Unido,1  Marítimo,"25000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,006 Reino Unido,1  Marítimo,"10371142,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,3  Carretera,"2414728,82"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,006 Reino Unido,3  Carretera,"647083,08"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,006 Reino Unido,3  Carretera,"588646,41"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,006 Reino Unido,3  Carretera,"177368,08"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,006 Reino Unido,3  Carretera,"167426,59"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,006 Reino Unido,3  Carretera,"36426,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,006 Reino Unido,3  Carretera,"797778,66"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,Total modo transporte,"2983045,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,008 Dinamarca,Total modo transporte,"893146,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,008 Dinamarca,Total modo transporte,"746900,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,008 Dinamarca,Total modo transporte,"269870,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,008 Dinamarca,Total modo transporte,"48000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,008 Dinamarca,Total modo transporte,"24080,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,008 Dinamarca,Total modo transporte,"1001049,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,1  Marítimo,"2813703,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,008 Dinamarca,1  Marítimo,"868530,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,008 Dinamarca,1  Marítimo,"722900,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,008 Dinamarca,1  Marítimo,"245860,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,008 Dinamarca,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,008 Dinamarca,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,008 Dinamarca,1  Marítimo,"976413,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,3  Carretera,"169342,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,008 Dinamarca,3  Carretera,"24616,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,008 Dinamarca,3  Carretera,"24000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,008 Dinamarca,3  Carretera,"24010,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,008 Dinamarca,3  Carretera,"48000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,008 Dinamarca,3  Carretera,"24080,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,008 Dinamarca,3  Carretera,"24636,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,010 Portugal (d.01/01/86),Total modo transporte,"13048935,35"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,010 Portugal (d.01/01/86),Total modo transporte,"2517096,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,010 Portugal (d.01/01/86),Total modo transporte,"3045797,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,010 Portugal (d.01/01/86),Total modo transporte,"2115507,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,010 Portugal (d.01/01/86),Total modo transporte,"1768087,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,010 Portugal (d.01/01/86),Total modo transporte,"3168227,15"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,010 Portugal (d.01/01/86),Total modo transporte,"434221,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,010 Portugal (d.01/01/86),1  Marítimo,"10100,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,010 Portugal (d.01/01/86),1  Marítimo,"10100,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,010 Portugal (d.01/01/86),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,010 Portugal (d.01/01/86),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,010 Portugal (d.01/01/86),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,010 Portugal (d.01/01/86),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,010 Portugal (d.01/01/86),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,010 Portugal (d.01/01/86),3  Carretera,"13038835,35"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,010 Portugal (d.01/01/86),3  Carretera,"2506996,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,010 Portugal (d.01/01/86),3  Carretera,"3045797,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,010 Portugal (d.01/01/86),3  Carretera,"2115507,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,010 Portugal (d.01/01/86),3  Carretera,"1768087,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,010 Portugal (d.01/01/86),3  Carretera,"3168227,15"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,010 Portugal (d.01/01/86),3  Carretera,"434221,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),Total modo transporte,"1914204,88"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,017 Bélgica (d.01/01/99),Total modo transporte,"479215,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,017 Bélgica (d.01/01/99),Total modo transporte,"365303,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,017 Bélgica (d.01/01/99),Total modo transporte,"383550,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,017 Bélgica (d.01/01/99),Total modo transporte,"85204,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,017 Bélgica (d.01/01/99),Total modo transporte,"356652,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,017 Bélgica (d.01/01/99),Total modo transporte,"244280,88"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),1  Marítimo,"900,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,017 Bélgica (d.01/01/99),1  Marítimo,"900,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),3  Carretera,"1913304,88"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,017 Bélgica (d.01/01/99),3  Carretera,"479215,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,017 Bélgica (d.01/01/99),3  Carretera,"365303,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,017 Bélgica (d.01/01/99),3  Carretera,"383550,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,017 Bélgica (d.01/01/99),3  Carretera,"84304,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,017 Bélgica (d.01/01/99),3  Carretera,"356652,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,017 Bélgica (d.01/01/99),3  Carretera,"244280,88"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,018 Luxemburgo (d.01/01/99),Total modo transporte,"227140,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,018 Luxemburgo (d.01/01/99),Total modo transporte,"124400,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,018 Luxemburgo (d.01/01/99),Total modo transporte,"24820,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,018 Luxemburgo (d.01/01/99),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,018 Luxemburgo (d.01/01/99),Total modo transporte,"77920,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,018 Luxemburgo (d.01/01/99),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,018 Luxemburgo (d.01/01/99),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,018 Luxemburgo (d.01/01/99),3  Carretera,"227140,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,018 Luxemburgo (d.01/01/99),3  Carretera,"124400,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,018 Luxemburgo (d.01/01/99),3  Carretera,"24820,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,018 Luxemburgo (d.01/01/99),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,018 Luxemburgo (d.01/01/99),3  Carretera,"77920,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,018 Luxemburgo (d.01/01/99),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,018 Luxemburgo (d.01/01/99),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,030 Suecia,Total modo transporte,"799076,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,030 Suecia,Total modo transporte,"325101,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,030 Suecia,Total modo transporte,"348291,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,030 Suecia,Total modo transporte,"42,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,030 Suecia,Total modo transporte,"22,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,030 Suecia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,030 Suecia,Total modo transporte,"125620,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,030 Suecia,1  Marítimo,"798950,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,030 Suecia,1  Marítimo,"325070,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,030 Suecia,1  Marítimo,"348280,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,030 Suecia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,030 Suecia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,030 Suecia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,030 Suecia,1  Marítimo,"125600,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,030 Suecia,3  Carretera,"126,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,030 Suecia,3  Carretera,"31,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,030 Suecia,3  Carretera,"11,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,030 Suecia,3  Carretera,"42,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,030 Suecia,3  Carretera,"22,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,030 Suecia,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,030 Suecia,3  Carretera,"20,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,060 Polonia,Total modo transporte,"103228,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Diciembre de 2016,060 Polonia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Noviembre de 2016,060 Polonia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Septiembre de 2016,060 Polonia,Total modo transporte,"44380,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Agosto de 2016,060 Polonia,Total modo transporte,"36848,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Julio de 2016,060 Polonia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Octubre de 2016,060 Polonia,Total modo transporte,"22000,00"
