fila,subfila,columna,subcolumna,valor
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,039 Suiza (d.01/01/95),3  Carretera,"77249,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,039 Suiza (d.01/01/95),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,039 Suiza (d.01/01/95),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,039 Suiza (d.01/01/95),3  Carretera,"77249,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,043 Andorra,Total modo transporte,"609655,62"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,043 Andorra,Total modo transporte,"168500,27"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,043 Andorra,Total modo transporte,"208421,25"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,043 Andorra,Total modo transporte,"232734,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,043 Andorra,3  Carretera,"609655,62"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,043 Andorra,3  Carretera,"168500,27"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,043 Andorra,3  Carretera,"208421,25"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,043 Andorra,3  Carretera,"232734,10"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,044 Gibraltar,Total modo transporte,"249356,09"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,044 Gibraltar,Total modo transporte,"79226,34"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,044 Gibraltar,Total modo transporte,"88364,92"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,044 Gibraltar,Total modo transporte,"81764,83"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,044 Gibraltar,3  Carretera,"249356,09"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,044 Gibraltar,3  Carretera,"79226,34"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,044 Gibraltar,3  Carretera,"88364,92"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,044 Gibraltar,3  Carretera,"81764,83"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,046 Malta,Total modo transporte,"105,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,046 Malta,Total modo transporte,"105,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,046 Malta,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,046 Malta,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,046 Malta,3  Carretera,"105,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,046 Malta,3  Carretera,"105,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,046 Malta,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,046 Malta,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,054 Letonia (d.01/01/92),Total modo transporte,"40,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,054 Letonia (d.01/01/92),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,054 Letonia (d.01/01/92),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,054 Letonia (d.01/01/92),Total modo transporte,"40,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,054 Letonia (d.01/01/92),3  Carretera,"40,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,054 Letonia (d.01/01/92),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,054 Letonia (d.01/01/92),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,054 Letonia (d.01/01/92),3  Carretera,"40,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,060 Polonia,Total modo transporte,"67905,30"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,060 Polonia,Total modo transporte,"121,60"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,060 Polonia,Total modo transporte,"762,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,060 Polonia,Total modo transporte,"67021,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,060 Polonia,3  Carretera,"67905,30"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,060 Polonia,3  Carretera,"121,60"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,060 Polonia,3  Carretera,"762,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,060 Polonia,3  Carretera,"67021,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,066 Rumanía,Total modo transporte,"5040,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,066 Rumanía,Total modo transporte,"2160,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,066 Rumanía,Total modo transporte,"2880,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,066 Rumanía,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,066 Rumanía,3  Carretera,"5040,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,066 Rumanía,3  Carretera,"2160,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,066 Rumanía,3  Carretera,"2880,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,066 Rumanía,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,068 Bulgaria,Total modo transporte,"129710,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,068 Bulgaria,Total modo transporte,"27150,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,068 Bulgaria,Total modo transporte,"56420,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,068 Bulgaria,Total modo transporte,"46140,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,068 Bulgaria,3  Carretera,"129710,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,068 Bulgaria,3  Carretera,"27150,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,068 Bulgaria,3  Carretera,"56420,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,068 Bulgaria,3  Carretera,"46140,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,091 Eslovenia (d.01/01/92),Total modo transporte,"101808,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,091 Eslovenia (d.01/01/92),Total modo transporte,"71890,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,091 Eslovenia (d.01/01/92),Total modo transporte,"5077,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,091 Eslovenia (d.01/01/92),Total modo transporte,"24841,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,091 Eslovenia (d.01/01/92),3  Carretera,"101808,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,091 Eslovenia (d.01/01/92),3  Carretera,"71890,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,091 Eslovenia (d.01/01/92),3  Carretera,"5077,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,091 Eslovenia (d.01/01/92),3  Carretera,"24841,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,092 Croacia (d.01/01/92),Total modo transporte,"80672,90"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,092 Croacia (d.01/01/92),Total modo transporte,"70226,40"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,092 Croacia (d.01/01/92),Total modo transporte,"6300,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,092 Croacia (d.01/01/92),Total modo transporte,"4146,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,092 Croacia (d.01/01/92),3  Carretera,"80672,90"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,092 Croacia (d.01/01/92),3  Carretera,"70226,40"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,092 Croacia (d.01/01/92),3  Carretera,"6300,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,092 Croacia (d.01/01/92),3  Carretera,"4146,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,098 Serbia (d.01/06/05),Total modo transporte,"315,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,098 Serbia (d.01/06/05),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,098 Serbia (d.01/06/05),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,098 Serbia (d.01/06/05),Total modo transporte,"315,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,098 Serbia (d.01/06/05),3  Carretera,"315,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,098 Serbia (d.01/06/05),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,098 Serbia (d.01/06/05),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,098 Serbia (d.01/06/05),3  Carretera,"315,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,204 Marruecos,Total modo transporte,"142184,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,204 Marruecos,Total modo transporte,"9570,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,204 Marruecos,Total modo transporte,"25750,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,204 Marruecos,Total modo transporte,"106864,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,204 Marruecos,1  Marítimo,"92000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,204 Marruecos,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,204 Marruecos,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,204 Marruecos,1  Marítimo,"92000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,204 Marruecos,3  Carretera,"50184,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,204 Marruecos,3  Carretera,"9570,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,204 Marruecos,3  Carretera,"25750,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,204 Marruecos,3  Carretera,"14864,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,232 Mali,Total modo transporte,"15025,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,232 Mali,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,232 Mali,Total modo transporte,"6025,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,232 Mali,Total modo transporte,"9000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,232 Mali,1  Marítimo,"15025,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,232 Mali,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,232 Mali,1  Marítimo,"6025,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,232 Mali,1  Marítimo,"9000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,288 Nigeria,Total modo transporte,"5,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,288 Nigeria,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,288 Nigeria,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,288 Nigeria,Total modo transporte,"5,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,288 Nigeria,4  Aire,"5,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,288 Nigeria,4  Aire,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,288 Nigeria,4  Aire,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,288 Nigeria,4  Aire,"5,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,310 Guinea Ecuatorial,Total modo transporte,"13450,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,310 Guinea Ecuatorial,Total modo transporte,"6600,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,310 Guinea Ecuatorial,Total modo transporte,"4750,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,310 Guinea Ecuatorial,Total modo transporte,"2100,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,310 Guinea Ecuatorial,1  Marítimo,"13450,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,310 Guinea Ecuatorial,1  Marítimo,"6600,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,310 Guinea Ecuatorial,1  Marítimo,"4750,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,310 Guinea Ecuatorial,1  Marítimo,"2100,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,338 Djibouti,Total modo transporte,"2500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,338 Djibouti,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2017,338 Djibouti,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2017,338 Djibouti,Total modo transporte,"2500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,338 Djibouti,1  Marítimo,"2500,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2017,338 Djibouti,1  Marítimo,
