fila,subfila,columna,subcolumna,valor
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,004 Alemania,Total modo transporte,"9790457,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,004 Alemania,Total modo transporte,"517123,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,004 Alemania,1  Marítimo,"866721,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,004 Alemania,1  Marítimo,"647977,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,004 Alemania,1  Marítimo,"218744,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,004 Alemania,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,004 Alemania,3  Carretera,"37719266,68"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,004 Alemania,3  Carretera,"27630430,48"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,004 Alemania,3  Carretera,"9571713,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,004 Alemania,3  Carretera,"517123,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,005 Italia,Total modo transporte,"4100834,99"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,005 Italia,Total modo transporte,"790586,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,005 Italia,Total modo transporte,"1698008,14"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,005 Italia,Total modo transporte,"1612240,05"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,005 Italia,3  Carretera,"4100834,99"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,005 Italia,3  Carretera,"790586,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,005 Italia,3  Carretera,"1698008,14"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,005 Italia,3  Carretera,"1612240,05"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,Total modo transporte,"6850005,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,006 Reino Unido,Total modo transporte,"3779833,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,006 Reino Unido,Total modo transporte,"2441435,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,006 Reino Unido,Total modo transporte,"628737,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,1  Marítimo,"1330600,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,006 Reino Unido,1  Marítimo,"301516,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,006 Reino Unido,1  Marítimo,"719614,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,006 Reino Unido,1  Marítimo,"309470,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,006 Reino Unido,3  Carretera,"5519405,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,006 Reino Unido,3  Carretera,"3478317,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,006 Reino Unido,3  Carretera,"1721821,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,006 Reino Unido,3  Carretera,"319267,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,007 Irlanda,Total modo transporte,"310142,70"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,007 Irlanda,Total modo transporte,"234182,30"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,007 Irlanda,Total modo transporte,"32776,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,007 Irlanda,Total modo transporte,"43183,60"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,007 Irlanda,1  Marítimo,"2400,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,007 Irlanda,1  Marítimo,"2400,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,007 Irlanda,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,007 Irlanda,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,007 Irlanda,3  Carretera,"307742,70"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,007 Irlanda,3  Carretera,"231782,30"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,007 Irlanda,3  Carretera,"32776,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,007 Irlanda,3  Carretera,"43183,60"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,Total modo transporte,"2400758,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,008 Dinamarca,Total modo transporte,"290056,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,008 Dinamarca,Total modo transporte,"1356580,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,008 Dinamarca,Total modo transporte,"754122,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,1  Marítimo,"1232883,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,008 Dinamarca,1  Marítimo,"40669,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,008 Dinamarca,1  Marítimo,"1035384,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,008 Dinamarca,1  Marítimo,"156830,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,008 Dinamarca,3  Carretera,"1167875,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,008 Dinamarca,3  Carretera,"249387,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,008 Dinamarca,3  Carretera,"321196,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,008 Dinamarca,3  Carretera,"597292,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,009 Grecia,Total modo transporte,"13770,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,009 Grecia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,009 Grecia,Total modo transporte,"11250,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,009 Grecia,Total modo transporte,"2520,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,009 Grecia,3  Carretera,"13770,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,009 Grecia,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,009 Grecia,3  Carretera,"11250,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,009 Grecia,3  Carretera,"2520,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,010 Portugal (d.01/01/86),Total modo transporte,"9645372,87"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,010 Portugal (d.01/01/86),Total modo transporte,"2683466,05"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,010 Portugal (d.01/01/86),Total modo transporte,"2348596,87"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,010 Portugal (d.01/01/86),Total modo transporte,"4613309,95"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,010 Portugal (d.01/01/86),3  Carretera,"9645372,87"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,010 Portugal (d.01/01/86),3  Carretera,"2683466,05"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,010 Portugal (d.01/01/86),3  Carretera,"2348596,87"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,010 Portugal (d.01/01/86),3  Carretera,"4613309,95"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),Total modo transporte,"17423523,30"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,017 Bélgica (d.01/01/99),Total modo transporte,"9912633,76"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,017 Bélgica (d.01/01/99),Total modo transporte,"7129639,98"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,017 Bélgica (d.01/01/99),Total modo transporte,"381249,56"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),3  Carretera,"17423523,30"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,017 Bélgica (d.01/01/99),3  Carretera,"9912633,76"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,017 Bélgica (d.01/01/99),3  Carretera,"7129639,98"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,017 Bélgica (d.01/01/99),3  Carretera,"381249,56"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,028 Noruega,Total modo transporte,"1416496,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,028 Noruega,Total modo transporte,"479840,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,028 Noruega,Total modo transporte,"936656,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,028 Noruega,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,028 Noruega,3  Carretera,"1416496,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,028 Noruega,3  Carretera,"479840,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,028 Noruega,3  Carretera,"936656,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,028 Noruega,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,030 Suecia,Total modo transporte,"3693,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,030 Suecia,Total modo transporte,"3525,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,030 Suecia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,030 Suecia,Total modo transporte,"168,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,030 Suecia,3  Carretera,"3693,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,030 Suecia,3  Carretera,"3525,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,030 Suecia,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,030 Suecia,3  Carretera,"168,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,032 Finlandia,Total modo transporte,"587610,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,032 Finlandia,Total modo transporte,"127680,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,032 Finlandia,Total modo transporte,"251210,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,032 Finlandia,Total modo transporte,"208720,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,032 Finlandia,1  Marítimo,"8400,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,032 Finlandia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,032 Finlandia,1  Marítimo,"2400,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,032 Finlandia,1  Marítimo,"6000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,032 Finlandia,3  Carretera,"579210,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,032 Finlandia,3  Carretera,"127680,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,032 Finlandia,3  Carretera,"248810,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,032 Finlandia,3  Carretera,"202720,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,038 Austria,Total modo transporte,"3158,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,038 Austria,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,038 Austria,Total modo transporte,"758,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,038 Austria,Total modo transporte,"2400,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,038 Austria,3  Carretera,"3158,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,038 Austria,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,038 Austria,3  Carretera,"758,20"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,038 Austria,3  Carretera,"2400,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,039 Suiza (d.01/01/95),Total modo transporte,"3555720,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,039 Suiza (d.01/01/95),Total modo transporte,"1296920,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,039 Suiza (d.01/01/95),Total modo transporte,"2106850,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,039 Suiza (d.01/01/95),Total modo transporte,"151950,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,039 Suiza (d.01/01/95),3  Carretera,"3555720,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,039 Suiza (d.01/01/95),3  Carretera,"1296920,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,039 Suiza (d.01/01/95),3  Carretera,"2106850,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,039 Suiza (d.01/01/95),3  Carretera,"151950,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,043 Andorra,Total modo transporte,"487261,69"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,043 Andorra,Total modo transporte,"161382,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,043 Andorra,Total modo transporte,"166575,19"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,043 Andorra,Total modo transporte,"159304,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,043 Andorra,3  Carretera,"487261,69"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,043 Andorra,3  Carretera,"161382,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,043 Andorra,3  Carretera,"166575,19"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,043 Andorra,3  Carretera,"159304,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,044 Gibraltar,Total modo transporte,"259111,87"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,044 Gibraltar,Total modo transporte,"87737,43"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,044 Gibraltar,Total modo transporte,"94432,43"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,044 Gibraltar,Total modo transporte,"76942,01"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,044 Gibraltar,3  Carretera,"259111,87"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,044 Gibraltar,3  Carretera,"87737,43"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,044 Gibraltar,3  Carretera,"94432,43"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,044 Gibraltar,3  Carretera,"76942,01"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,046 Malta,Total modo transporte,"200,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,046 Malta,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,046 Malta,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,046 Malta,Total modo transporte,"200,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,046 Malta,3  Carretera,"200,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,046 Malta,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,046 Malta,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,046 Malta,3  Carretera,"200,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,053 Estonia (d.01/01/92),Total modo transporte,"249360,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,053 Estonia (d.01/01/92),Total modo transporte,"173400,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,053 Estonia (d.01/01/92),Total modo transporte,"75960,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,053 Estonia (d.01/01/92),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,053 Estonia (d.01/01/92),3  Carretera,"249360,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,053 Estonia (d.01/01/92),3  Carretera,"173400,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,053 Estonia (d.01/01/92),3  Carretera,"75960,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,053 Estonia (d.01/01/92),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,054 Letonia (d.01/01/92),Total modo transporte,"32737,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,054 Letonia (d.01/01/92),Total modo transporte,"14437,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,054 Letonia (d.01/01/92),Total modo transporte,"18300,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,054 Letonia (d.01/01/92),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,054 Letonia (d.01/01/92),3  Carretera,"32737,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,054 Letonia (d.01/01/92),3  Carretera,"14437,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,054 Letonia (d.01/01/92),3  Carretera,"18300,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,054 Letonia (d.01/01/92),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,055 Lituania (d.01/01/92),Total modo transporte,"1036635,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,055 Lituania (d.01/01/92),Total modo transporte,"749895,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,055 Lituania (d.01/01/92),Total modo transporte,"253020,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,055 Lituania (d.01/01/92),Total modo transporte,"33720,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,055 Lituania (d.01/01/92),3  Carretera,"1036635,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,055 Lituania (d.01/01/92),3  Carretera,"749895,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,055 Lituania (d.01/01/92),3  Carretera,"253020,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,055 Lituania (d.01/01/92),3  Carretera,"33720,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,060 Polonia,Total modo transporte,"8602759,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,060 Polonia,Total modo transporte,"2463439,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,060 Polonia,Total modo transporte,"5285848,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,060 Polonia,Total modo transporte,"853472,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,060 Polonia,1  Marítimo,"3531820,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,060 Polonia,1  Marítimo,"1371996,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,060 Polonia,1  Marítimo,"2029444,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,060 Polonia,1  Marítimo,"130380,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,060 Polonia,3  Carretera,"5070939,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,060 Polonia,3  Carretera,"1091443,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,060 Polonia,3  Carretera,"3256404,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,060 Polonia,3  Carretera,"723092,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,061 República Checa (d.01/01/93),Total modo transporte,"5280219,64"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,061 República Checa (d.01/01/93),Total modo transporte,"2094957,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,061 República Checa (d.01/01/93),Total modo transporte,"3021432,84"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,061 República Checa (d.01/01/93),Total modo transporte,"163829,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,061 República Checa (d.01/01/93),1  Marítimo,"672846,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,061 República Checa (d.01/01/93),1  Marítimo,"159531,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,061 República Checa (d.01/01/93),1  Marítimo,"513315,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,061 República Checa (d.01/01/93),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,061 República Checa (d.01/01/93),3  Carretera,"4607372,84"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,061 República Checa (d.01/01/93),3  Carretera,"1935426,80"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,061 República Checa (d.01/01/93),3  Carretera,"2508117,04"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,061 República Checa (d.01/01/93),3  Carretera,"163829,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,063 Eslovaquia (d.01/01/93),Total modo transporte,"304385,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,063 Eslovaquia (d.01/01/93),Total modo transporte,"48365,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,063 Eslovaquia (d.01/01/93),Total modo transporte,"209415,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,063 Eslovaquia (d.01/01/93),Total modo transporte,"46605,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,063 Eslovaquia (d.01/01/93),3  Carretera,"304385,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,063 Eslovaquia (d.01/01/93),3  Carretera,"48365,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,063 Eslovaquia (d.01/01/93),3  Carretera,"209415,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,063 Eslovaquia (d.01/01/93),3  Carretera,"46605,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,066 Rumanía,Total modo transporte,"5520,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,066 Rumanía,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,066 Rumanía,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,066 Rumanía,Total modo transporte,"5520,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,066 Rumanía,3  Carretera,"5520,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,066 Rumanía,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,066 Rumanía,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2017,066 Rumanía,3  Carretera,"5520,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,068 Bulgaria,Total modo transporte,"152721,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2017,068 Bulgaria,Total modo transporte,"88180,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2017,068 Bulgaria,Total modo transporte,"56661,00"
