Acelgas	kg	4,16	1,89	0,99	1,88	0,50	1,89	1,87	1,17
Ajos	kg	7,61	5,31	3,34	5,32	-0,08	5,31	5,36	-0,96
Alcachofas	kg	3,97	2,88	1,97	2,85	0,79	2,86	2,70	6,04
Berenjenas	kg	3,28	2,32	1,48	2,40	-3,55	2,36	1,93	21,82
Calabacines	kg	4,09	2,95	1,61	2,84	3,87	2,89	2,16	34,03
Cebollas	kg	1,56	0,99	0,58	0,99	0,61	0,99	0,99	0,17
Champiñones	kg	5,46	3,70	2,34	3,70	0,04	3,70	3,72	-0,59
Coles de Bruselas	kg	3,54	2,88	2,42	2,91	-0,96	2,89	2,93	-1,35
Coliflor	kg	2,32	1,72	1,06	1,70	1,25	1,71	1,67	2,44
Endibias	bandeja 4	2,37	1,69	1,17	1,69	0,20	1,69	1,67	0,96
Escarola	unidad	1,87	1,58	1,28	1,59	-0,36	1,59	1,63	-2,75
Espárragos blancos	manojo	5,08	4,79	4,48	4,78	0,11	4,79	4,69	1,93
Espárragos verdes	manojo	4,22	3,00	2,20	2,98	0,57	2,99	2,86	4,52
Espinacas	kg	3,69	2,59	1,71	2,57	0,92	2,58	2,51	2,67
Guisantes verdes	kg	6,82	5,45	4,32	5,65	-3,82	5,55	6,03	-7,90
Judías verdes	kg	7,12	4,01	2,48	3,96	1,20	3,98	3,82	4,33
Lechugas	unidad	1,31	0,92	0,60	0,93	-0,17	0,92	0,94	-1,56
Lombardas	Kg.	1,76	1,37	1,01	1,33	2,37	1,35	1,33	1,54
Pepinos	kg	2,34	1,62	1,05	1,59	1,50	1,61	1,57	2,22
Pimientos rojos	kg	2,77	2,10	1,67	2,09	0,76	2,10	2,00	4,72
Pimientos verdes	kg	3,15	2,27	1,56	2,20	3,20	2,23	2,00	11,62
Puerros	manojo	2,41	1,66	0,95	1,66	0,08	1,66	1,65	0,27
Repollo	kg	1,67	1,25	0,84	1,25	-0,53	1,25	1,24	0,96
Tomate para ensalada	kg	4,44	2,03	1,27	2,03	-0,24	2,03	1,97	3,10
Tomates para freir	kg	1,82	1,30	0,94	1,31	-0,46	1,30	1,26	3,29
Zanahorias	kg	1,60	1,02	0,60	1,02	0,11	1,02	1,01	0,47
