Acelgas	kg	4,15	1,88	0,99	1,88	-0,31	1,88	1,89	-0,40
Ajos	kg	7,54	5,30	3,33	5,30	-0,06	5,30	5,31	-0,15
Alcachofas	kg	3,44	2,35	1,48	2,44	-3,90	2,44	2,83	-13,72
Berenjenas	kg	2,85	1,84	1,21	1,94	-5,39	1,93	2,27	-15,19
Calabacines	kg	3,65	2,44	1,48	2,58	-5,51	2,58	2,98	-13,28
Cebollas	kg	1,59	1,01	0,55	1,00	0,67	1,01	0,99	1,45
Champiñones	kg	5,39	3,74	2,58	3,76	-0,66	3,74	3,70	0,93
Coles de Bruselas	kg	3,59	2,98	2,55	3,02	-1,50	3,01	2,92	3,09
Coliflor	kg	2,19	1,59	1,05	1,64	-3,11	1,63	1,69	-3,62
Endibias	bandeja 4	2,33	1,67	1,18	1,67	-0,24	1,67	1,69	-1,03
Escarola	unidad	1,91	1,58	1,22	1,56	0,83	1,57	1,58	-0,56
Espárragos blancos	manojo	5,03	4,79	4,54	4,81	-0,36	4,82	4,82	-0,11
Espárragos verdes	manojo	4,09	2,92	2,13	3,01	-3,18	2,98	3,00	-0,54
Espinacas	kg	3,68	2,57	1,74	2,60	-1,14	2,59	2,58	0,31
Guisantes verdes	kg	6,82	5,31	4,22	5,31	0,08	5,24	5,39	-2,79
Judías verdes	kg	7,89	4,01	2,21	4,13	-3,01	4,12	4,06	1,36
Lechugas	unidad	1,37	0,89	0,57	0,90	-1,28	0,90	0,92	-2,13
Lombardas	Kg.	1,67	1,29	0,96	1,31	-1,29	1,30	1,33	-1,93
Pepinos	kg	2,54	1,81	1,15	1,78	1,74	1,79	1,65	8,39
Pimientos rojos	kg	2,72	2,04	1,57	2,03	0,19	2,04	2,08	-1,78
Pimientos verdes	kg	3,35	2,29	1,63	2,31	-0,79	2,31	2,28	1,36
Puerros	manojo	2,44	1,65	0,97	1,64	0,33	1,66	1,66	-0,01
Repollo	kg	1,65	1,21	0,85	1,23	-1,31	1,23	1,24	-1,14
Tomate para ensalada	kg	3,69	1,95	1,11	1,95	-0,03	1,95	2,01	-2,97
Tomates para freir	kg	1,85	1,27	0,93	1,25	1,73	1,26	1,29	-2,48
Zanahorias	kg	1,57	1,02	0,64	1,01	0,38	1,01	1,02	-0,27
