Acelgas	kg	2,76	1,76	1,14	1,77	-0,39	1,76	1,76	-0,01
Ajos	kg	7,24	5,22	3,62	5,23	-0,27	5,23	5,26	-0,60
Alcachofas	kg	2,95	2,11	1,35	2,07	1,57	2,09	2,18	-4,08
Berenjenas	kg	2,43	1,62	1,09	1,61	0,56	1,62	1,73	-6,26
Calabacines	kg	2,81	1,74	0,98	1,81	-3,83	1,78	2,19	-18,84
Cebollas	kg	1,58	1,03	0,56	1,03	0,00	1,03	1,02	1,08
Champiñones	kg	5,08	3,61	2,64	3,60	0,21	3,61	3,62	-0,38
Coles de Bruselas	kg	3,53	3,04	2,71	3,09	-1,56	3,07	3,00	2,26
Coliflor	kg	2,06	1,55	1,07	1,59	-2,53	1,57	1,63	-3,80
Endibias	bandeja 4	2,33	1,66	1,15	1,67	-0,56	1,66	1,69	-1,57
Escarola	unidad	1,94	1,62	1,29	1,60	0,93	1,61	1,60	0,31
Espárragos blancos	manojo	5,46	4,90	4,42	4,88	0,35	4,89	4,96	-1,38
Espárragos verdes	manojo	3,74	2,50	1,50	2,54	-1,44	2,52	2,75	-8,34
Espinacas	kg	3,88	2,67	1,79	2,67	-0,13	2,67	2,66	0,31
Guisantes verdes	kg	6,33	4,91	3,87	4,85	1,41	4,88	4,77	2,33
Judías verdes	kg	8,12	3,87	2,15	3,92	-1,44	3,89	4,16	-6,30
Lechugas	unidad	1,35	0,89	0,53	0,91	-1,70	0,90	0,91	-1,08
Lombardas	Kg.	1,58	1,25	0,94	1,26	-0,42	1,26	1,26	-0,22
Pepinos	kg	2,44	1,64	1,06	1,71	-4,50	1,68	1,79	-6,40
Pimientos rojos	kg	3,52	2,78	1,91	2,77	0,34	2,77	2,48	11,83
Pimientos verdes	kg	3,49	2,49	1,72	2,47	0,88	2,48	2,39	3,76
Puerros	manojo	2,51	1,68	0,90	1,67	0,20	1,68	1,67	0,40
Repollo	kg	1,59	1,20	0,88	1,20	-0,49	1,20	1,20	0,04
Tomate para ensalada	kg	4,03	2,03	1,10	2,02	0,54	2,03	2,04	-0,33
Tomates para freir	kg	1,83	1,26	0,87	1,27	-0,46	1,27	1,28	-1,01
Zanahorias	kg	1,54	1,03	0,62	1,04	-0,70	1,03	1,04	-0,87
