Acelgas	kg	2,77	1,77	1,12	1,78	-0,71	1,76	1,85	-4,56
Ajos	kg	7,28	5,25	3,65	5,26	-0,20	5,26	5,29	-0,69
Alcachofas	kg	2,98	2,09	1,34	2,16	-3,30	2,18	2,41	-9,40
Berenjenas	kg	2,64	1,66	1,07	1,68	-1,15	1,73	1,90	-9,06
Calabacines	kg	3,23	2,02	1,12	2,11	-4,19	2,19	2,54	-13,92
Cebollas	kg	1,55	1,03	0,56	1,01	1,31	1,02	1,01	1,13
Champiñones	kg	5,05	3,60	2,71	3,61	-0,29	3,62	3,71	-2,39
Coles de Bruselas	kg	3,51	3,01	2,68	3,01	0,29	3,00	3,00	0,00
Coliflor	kg	2,11	1,61	1,14	1,62	-0,53	1,63	1,63	-0,14
Endibias	bandeja 4	2,37	1,67	1,12	1,69	-1,31	1,69	1,68	0,63
Escarola	unidad	1,93	1,62	1,29	1,62	-0,01	1,60	1,58	1,63
Espárragos blancos	manojo	5,49	5,23	4,96	4,95	5,31	4,96	4,81	3,16
Espárragos verdes	manojo	3,87	2,57	1,57	2,65	-3,16	2,75	2,98	-7,69
Espinacas	kg	3,88	2,68	1,87	2,69	-0,10	2,66	2,61	2,04
Guisantes verdes	kg	6,25	4,63	3,54	4,62	0,26	4,77	5,14	-7,19
Judías verdes	kg	8,22	4,08	2,29	4,13	-1,13	4,16	4,15	0,22
Lechugas	unidad	1,31	0,91	0,60	0,91	-0,42	0,91	0,90	0,83
Lombardas	Kg.	1,57	1,25	0,95	1,23	1,47	1,26	1,30	-3,05
Pepinos	kg	2,51	1,73	1,10	1,78	-3,10	1,79	1,80	-0,39
Pimientos rojos	kg	3,50	2,70	1,88	2,57	4,85	2,48	2,06	20,10
Pimientos verdes	kg	3,30	2,45	1,72	2,42	1,34	2,39	2,31	3,56
Puerros	manojo	2,44	1,67	0,91	1,66	0,58	1,67	1,66	0,40
Repollo	kg	1,58	1,20	0,89	1,19	0,44	1,20	1,22	-1,91
Tomate para ensalada	kg	3,99	2,04	1,11	2,04	-0,02	2,04	1,96	3,71
Tomates para freir	kg	1,85	1,29	0,88	1,27	1,36	1,28	1,26	1,36
Zanahorias	kg	1,54	1,04	0,67	1,04	0,10	1,04	1,02	2,05
