Acelgas	kg	3,18	2,06	1,17	2,05	0,45	2,04	1,98	3,03
Ajos	kg	7,65	5,52	3,70	5,51	0,06	5,50	5,51	-0,08
Alcachofas	kg	3,08	2,54	1,98	2,52	1,02	2,46		
Berenjenas	kg	2,26	1,56	1,07	1,55	0,60	1,55	1,55	0,34
Calabacines	kg	2,19	1,35	0,88	1,37	-1,55	1,37	1,39	-1,96
Cebollas	kg	1,95	1,13	0,54	1,13	-0,14	1,13	1,15	-1,84
Champiñones	kg	5,59	3,76	2,53	3,76	-0,07	3,73	3,72	0,31
Coles de Bruselas	kg	3,21	2,71	2,27	2,71	0,00	2,71	2,86	-5,23
Coliflor	kg	2,50	1,81	1,28	1,76	2,88	1,69	1,67	1,33
Endibias	bandeja 4	2,25	1,59	1,00	1,60	-0,58	1,60	1,60	-0,18
Escarola	unidad	2,02	1,64	1,29	1,64	-0,04	1,63	1,63	-0,17
Espárragos blancos	manojo	6,33	5,51	4,69	5,60	-1,61	5,62	5,83	-3,72
Espárragos verdes	manojo	4,25	2,84	1,82	2,82	0,61	2,76	2,50	10,57
Espinacas	kg	4,02	2,80	1,72	2,83	-1,00	2,82	2,78	1,37
Guisantes verdes	kg	6,44	5,68	5,03	5,56	2,08	5,46	5,09	7,18
Judías verdes	kg	6,27	3,67	1,95	3,64	0,75	3,64	3,52	3,36
Lechugas	unidad	1,49	0,93	0,56	0,92	0,43	0,93	0,92	0,58
Lombardas	Kg.	1,67	1,30	1,00	1,29	0,40	1,29	1,26	2,54
Pepinos	kg	2,54	1,46	0,78	1,46	-0,14	1,48	1,51	-2,01
Pimientos rojos	kg	3,27	2,46	1,68	2,50	-1,69	2,57	2,49	3,21
Pimientos verdes	kg	3,14	2,15	1,43	2,16	-0,45	2,14	2,10	2,05
Puerros	manojo	2,49	1,62	0,90	1,64	-1,19	1,64	1,66	-1,52
Repollo	kg	1,66	1,16	0,80	1,16	-0,26	1,16	1,16	-0,23
Tomate para ensalada	kg	4,05	1,94	0,97	1,92	0,71	1,94	1,94	-0,23
Tomates para freir	kg	1,88	1,22	0,83	1,22	0,07	1,22	1,22	-0,09
Zanahorias	kg	1,79	1,00	0,54	1,01	-0,40	1,01	1,01	-0,20
