Acelgas	kg	2,84	1,84	1,17	1,84	0,02	1,85	1,83	1,12
Ajos	kg	7,41	5,40	3,87	5,38	0,26	5,38	5,32	1,14
Alcachofas	kg	3,42	2,49	1,69	2,49	-0,02	2,45	2,32	5,70
Berenjenas	kg	2,42	1,75	1,25	1,71	2,45	1,73	1,74	-0,53
Calabacines	kg	2,15	1,54	0,92	1,59	-2,96	1,57	1,65	-4,62
Cebollas	kg	1,79	1,11	0,57	1,11	0,41	1,10	1,08	2,01
Champiñones	kg	4,75	3,61	2,60	3,62	-0,04	3,62	3,62	0,05
Coles de Bruselas	kg	3,64	2,99	2,42	3,02	-1,02	3,02	3,04	-0,67
Coliflor	kg	2,66	1,88	1,20	1,84	2,06	1,72	1,53	12,53
Endibias	bandeja 4	2,36	1,64	1,06	1,63	0,67	1,64	1,65	-0,60
Escarola	unidad	2,03	1,65	1,31	1,66	-0,58	1,65	1,64	0,01
Espárragos blancos	manojo	6,24	5,90	5,58	5,92	-0,35	5,78	5,62	2,74
Espárragos verdes	manojo	4,68	3,14	2,16	3,07	2,18	3,11	3,17	-1,86
Espinacas	kg	3,96	2,83	1,94	2,78	1,65	2,82	2,86	-1,42
Guisantes verdes	kg	6,33	4,86	3,88	4,82	0,81	4,80	4,78	0,58
Judías verdes	kg	7,66	4,28	2,20	4,28	-0,10	4,24	4,06	4,59
Lechugas	unidad	1,41	0,94	0,60	0,92	2,28	0,93	0,93	0,18
Lombardas	Kg.	1,78	1,34	0,97	1,31	2,19	1,31	1,31	-0,04
Pepinos	kg	2,45	1,69	1,13	1,69	0,00	1,68	1,62	3,61
Pimientos rojos	kg	3,36	2,63	1,88	2,63	0,01	2,56	2,28	12,51
Pimientos verdes	kg	3,23	2,36	1,70	2,29	2,92	2,24	2,07	8,25
Puerros	manojo	2,55	1,82	1,09	1,80	1,28	1,82	1,78	2,07
Repollo	kg	1,57	1,22	0,86	1,22	-0,04	1,22	1,22	-0,49
Tomate para ensalada	kg	4,34	2,19	1,19	2,16	1,63	2,15	2,06	4,52
Tomates para freir	kg	2,04	1,36	0,92	1,29	4,51	1,32	1,29	2,25
Zanahorias	kg	1,60	1,03	0,57	1,02	1,16	1,02	1,02	-0,21
