Acelgas	kg	3,13	2,01	1,12	2,00	0,38	2,00	2,02	-0,81
Ajos	kg	8,08	5,65	3,59	5,64	0,19	5,65	5,64	0,04
Alcachofas	kg	6,05	3,14	2,03	2,83	9,92	2,91	2,82	3,27
Berenjenas	kg	4,46	3,03	1,75	2,56	15,55	2,71	2,43	11,58
Calabacines	kg	4,80	3,14	1,62	2,48	21,02	2,64	2,12	24,67
Cebollas	kg	1,89	1,10	0,51	1,11	-0,63	1,11	1,13	-1,49
Champiñones	kg	5,17	3,64	2,52	3,63	0,33	3,64	3,67	-0,82
Coles de Bruselas	kg	3,79	3,15	2,55	3,10	1,56	3,10	3,03	2,32
Coliflor	kg	2,43	1,76	0,99	1,68	4,63	1,71	1,72	-0,67
Endibias	bandeja 4	2,22	1,59	1,02	1,60	-0,39	1,59	1,60	-0,25
Escarola	unidad	2,04	1,64	1,23	1,64	0,25	1,64	1,63	0,55
Espárragos blancos	manojo	7,33	6,39	5,71	5,96	6,83	6,10	5,88	3,78
Espárragos verdes	manojo	5,20	3,34	2,21	3,14	5,84	3,19	3,08	3,56
Espinacas	kg	4,21	2,88	1,74	2,90	-0,51	2,90	2,93	-1,11
Guisantes verdes	kg	6,68	5,64	4,71	6,22	-10,29	5,96	6,26	-4,79
Judías verdes	kg	7,88	4,16	2,39	3,80	8,61	3,89	3,71	4,85
Lechugas	unidad	1,52	0,96	0,58	0,94	1,31	0,95	0,94	0,63
Lombardas	Kg.	1,70	1,32	0,98	1,33	-1,39	1,33	1,34	-0,62
Pepinos	kg	2,75	1,80	1,15	1,72	4,65	1,75	1,69	3,41
Pimientos rojos	kg	3,33	2,41	1,66	2,33	3,35	2,36	2,33	1,13
Pimientos verdes	kg	3,55	2,34	1,56	2,20	5,74	2,24	2,13	5,08
Puerros	manojo	2,78	1,74	0,93	1,70	2,05	1,71	1,69	1,41
Repollo	kg	1,70	1,23	0,81	1,18	3,87	1,20	1,18	1,35
Tomate para ensalada	kg	4,42	2,15	1,20	2,10	2,30	2,12	2,07	2,07
Tomates para freir	kg	2,01	1,37	0,92	1,36	1,03	1,36	1,35	1,21
Zanahorias	kg	1,74	1,01	0,49	1,00	0,73	1,00	1,01	-1,08
