Acelgas	kg	2,86	1,83	1,14	1,86	-1,77	1,84	1,85	-0,64
Ajos	kg	7,40	5,27	3,71	5,26	0,33	5,25	5,23	0,42
Alcachofas	kg	3,14	2,42	1,81	2,44	-0,95	2,46	2,65	-7,05
Berenjenas	kg	2,51	1,78	1,14	1,87	-4,95	1,85	1,85	-0,22
Calabacines	kg	2,36	1,72	0,99	1,72	-0,21	1,72	1,83	-5,99
Cebollas	kg	1,56	1,06	0,55	1,05	0,25	1,05	1,06	-0,38
Champiñones	kg	4,75	3,63	2,62	3,62	0,43	3,62	3,57	1,39
Coles de Bruselas	kg	3,53	2,96	2,48	2,92	1,34	2,93	2,99	-2,08
Coliflor	kg	2,10	1,51	0,94	1,54	-1,59	1,55	1,65	-6,18
Endibias	bandeja 4	2,44	1,70	1,12	1,63	3,98	1,65	1,62	1,74
Escarola	unidad	2,02	1,69	1,35	1,69	-0,30	1,69	1,67	0,71
Espárragos blancos	manojo	5,92	5,33	4,86	5,02	5,82	5,08	4,89	3,96
Espárragos verdes	manojo	4,74	3,18	2,16	3,11	2,23	3,09	2,91	6,46
Espinacas	kg	4,12	2,86	1,92	2,82	1,50	2,81	2,77	1,57
Guisantes verdes	kg	6,02	4,96	4,13	5,26	-6,04	5,41	5,94	-8,92
Judías verdes	kg	6,40	4,01	2,08	3,90	2,65	3,92	3,78	3,62
Lechugas	unidad	1,33	0,93	0,64	0,95	-1,58	0,94	0,96	-1,87
Lombardas	Kg.	1,67	1,28	0,96	1,29	-0,56	1,29	1,31	-1,76
Pepinos	kg	2,11	1,52	1,01	1,48	2,42	1,49	1,48	0,67
Pimientos rojos	kg	2,88	2,09	1,50	2,11	-0,85	2,11	2,14	-1,49
Pimientos verdes	kg	2,69	2,01	1,49	1,98	1,80	1,98	1,92	3,22
Puerros	manojo	2,52	1,82	1,14	1,80	0,91	1,80	1,76	1,98
Repollo	kg	1,64	1,26	0,94	1,25	1,21	1,26	1,27	-1,52
Tomate para ensalada	kg	4,00	2,07	1,09	2,10	-1,23	2,10	2,12	-1,18
Tomates para freir	kg	2,00	1,30	0,83	1,32	-1,48	1,32	1,32	-0,54
Zanahorias	kg	1,55	1,02	0,58	1,02	0,44	1,02	1,03	-0,94
