Acelgas	kg	2,82	1,86	1,17	1,89	-1,27	1,89	1,84	2,93
Ajos	kg	7,48	5,44	3,88	5,44	0,05	5,47	5,43	0,81
Alcachofas	kg	2,92	2,25	1,63	2,24	0,62	2,23	2,32	-4,23
Berenjenas	kg	2,23	1,64	1,04	1,66	-1,02	1,60	1,66	-3,54
Calabacines	kg	2,35	1,51	0,96	1,49	0,97	1,46	1,46	-0,29
Cebollas	kg	2,04	1,15	0,58	1,16	-0,70	1,16	1,14	1,45
Champiñones	kg	4,74	3,64	2,66	3,61	0,94	3,67	3,69	-0,65
Coles de Bruselas	kg	3,55	3,12	2,74	3,33	-6,85	3,15	3,07	2,62
Coliflor	kg	2,63	2,00	1,45	2,06	-2,86	1,94	1,83	6,16
Endibias	bandeja 4	2,26	1,62	1,01	1,64	-1,21	1,61	1,62	-0,73
Escarola	unidad	2,01	1,64	1,26	3,55	-117,01	2,11	1,63	29,03
Espárragos blancos	manojo	6,57	5,86	5,15	5,94	-1,33	5,98	6,20	-3,60
Espárragos verdes	manojo	3,98	2,53	1,52	2,57	-1,61	2,56	2,78	-7,81
Espinacas	kg	4,13	2,90	1,92	2,80	3,46	2,77	2,73	1,62
Guisantes verdes	kg	6,58	5,06	4,16	4,87	3,71	4,89	4,87	0,42
Judías verdes	kg	7,70	4,07	1,95	4,20	-3,17	3,90	3,87	0,66
Lechugas	unidad	1,41	0,92	0,58	0,94	-2,01	0,93	0,93	-0,57
Lombardas	Kg.	1,70	1,31	1,01	1,33	-1,76	1,29	1,27	1,48
Pepinos	kg	2,30	1,60	0,97	1,57	1,45	1,57	1,59	-1,35
Pimientos rojos	kg	3,16	2,46	1,80	2,44	0,74	2,38	2,48	-4,15
Pimientos verdes	kg	3,17	2,17	1,27	2,27	-4,86	2,28	2,45	-6,91
Puerros	manojo	2,50	1,73	0,93	1,74	-0,62	1,71	1,71	0,11
Repollo	kg	1,58	1,19	0,79	1,17	1,92	1,15	1,17	-1,37
Tomate para ensalada	kg	4,24	2,08	1,05	2,11	-1,45	2,09	2,15	-3,13
Tomates para freir	kg	1,87	1,25	0,85	1,24	0,45	1,26	1,33	-5,27
Zanahorias	kg	1,62	1,03	0,60	1,04	-0,81	1,03	1,02	1,36
