Acelgas	kg	3,16	2,05	1,18	2,05	0,05	2,05	1,97	4,06
Ajos	kg	7,67	5,46	3,61	5,46	0,09	5,45	5,45	0,01
Alcachofas	kg	3,65	2,89	2,36	2,79	3,32	2,77	2,60	6,75
Berenjenas	kg	2,31	1,60	1,10	1,57	1,54	1,57	1,55	1,11
Calabacines	kg	2,23	1,39	0,82	1,37	1,51	1,39	1,38	0,80
Cebollas	kg	1,95	1,12	0,55	1,13	-0,63	1,12	1,12	0,70
Champiñones	kg	4,93	3,67	2,53	3,67	0,06	3,67	3,69	-0,74
Coles de Bruselas	kg	3,43	3,02	2,70	3,04	-0,71	2,96	2,74	7,96
Coliflor	kg	2,60	1,89	1,32	1,91	-0,87	1,89	1,90	-0,52
Endibias	bandeja 4	2,24	1,60	1,03	1,60	0,22	1,60	1,62	-0,75
Escarola	unidad	2,02	1,66	1,30	1,65	0,59	1,64	1,64	0,07
Espárragos blancos	manojo	6,32	5,70	5,10	5,70	-0,02	5,65	5,53	2,26
Espárragos verdes	manojo	4,41	2,96	2,00	2,86	3,13	2,88	2,83	2,00
Espinacas	kg	4,19	2,90	1,86	2,88	0,84	2,88	2,93	-1,60
Guisantes verdes	kg	7,18	6,08	5,21	6,01	1,09	6,01	5,63	6,66
Judías verdes	kg	6,35	3,76	2,09	3,70	1,50	3,71	3,80	-2,34
Lechugas	unidad	1,60	0,95	0,54	0,94	0,88	0,94	0,94	-0,16
Lombardas	Kg.	1,71	1,31	1,00	1,31	0,19	1,31	1,32	-0,97
Pepinos	kg	2,52	1,46	0,80	1,46	0,28	1,46	1,47	-0,45
Pimientos rojos	kg	3,18	2,42	1,76	2,43	-0,58	2,43	2,46	-1,26
Pimientos verdes	kg	3,00	1,98	1,25	2,00	-0,58	2,01	2,12	-5,29
Puerros	manojo	2,53	1,63	0,89	1,64	-0,52	1,64	1,68	-2,43
Repollo	kg	1,80	1,22	0,89	1,21	1,07	1,20	1,19	0,54
Tomate para ensalada	kg	4,03	1,99	0,90	2,01	-0,80	2,00	1,94	2,80
Tomates para freir	kg	1,94	1,30	0,82	1,30	0,71	1,29	1,25	3,09
Zanahorias	kg	1,79	1,01	0,52	1,02	-0,76	1,02	1,01	0,95
