Acelgas	kg	3,16	2,04	1,18	2,05	-0,52	2,04	2,05	-0,35
Ajos	kg	7,80	5,49	3,58	5,50	-0,03	5,49	5,46	0,68
Alcachofas	kg	4,44	2,99	2,11	3,03	-1,55	3,01	2,80	7,50
Berenjenas	kg	2,48	1,76	1,12	1,73	1,23	1,75	1,59	9,63
Calabacines	kg	2,21	1,35	0,82	1,35	0,40	1,35	1,38	-2,48
Cebollas	kg	1,96	1,13	0,54	1,13	0,21	1,13	1,12	0,37
Champiñones	kg	6,41	3,80	2,48	3,65	4,02	3,72	3,67	1,62
Coles de Bruselas	kg	3,44	3,04	2,72	3,08	-1,18	3,06	2,99	2,46
Coliflor	kg	2,67	1,90	1,18	1,91	-0,67	1,90	1,90	-0,08
Endibias	bandeja 4	2,24	1,59	1,02	1,60	-0,15	1,59	1,60	-0,52
Escarola	unidad	2,02	1,64	1,27	1,65	-0,62	1,64	1,65	-0,29
Espárragos blancos	manojo	6,27	5,81	5,37	5,81	0,00	5,81	5,66	2,53
Espárragos verdes	manojo	4,30	2,91	1,95	2,95	-1,35	2,93	2,90	1,11
Espinacas	kg	4,25	2,91	1,84	2,91	-0,02	2,91	2,89	0,73
Guisantes verdes	kg	6,60	5,89	5,21	6,08	-3,28	5,98	6,02	-0,64
Judías verdes	kg	6,67	3,89	2,21	3,93	-1,04	3,91	3,73	4,92
Lechugas	unidad	1,60	0,95	0,54	0,95	-0,40	0,95	0,94	0,93
Lombardas	Kg.	1,70	1,32	0,99	1,32	0,00	1,32	1,31	1,18
Pepinos	kg	2,59	1,51	0,81	1,51	-0,15	1,51	1,46	3,20
Pimientos rojos	kg	3,11	2,32	1,58	2,34	-0,70	2,33	2,42	-3,54
Pimientos verdes	kg	3,01	1,97	1,25	1,97	-0,04	1,97	2,00	-1,65
Puerros	manojo	2,73	1,66	0,92	1,64	1,46	1,65	1,64	0,67
Repollo	kg	1,76	1,21	0,87	1,21	-0,14	1,21	1,21	0,26
Tomate para ensalada	kg	4,03	2,00	1,01	1,98	0,90	1,99	1,99	-0,16
Tomates para freir	kg	1,90	1,30	0,88	1,30	-0,08	1,30	1,29	0,71
Zanahorias	kg	1,78	1,02	0,51	1,02	0,19	1,02	1,02	-0,19
