Acelgas	kg	3,17	2,05	1,18	2,05	-0,16	2,05	2,05	-0,10
Ajos	kg	7,80	5,50	3,58	5,47	0,40	5,50	5,46	0,69
Alcachofas	kg	4,47	3,03	2,16	2,92	3,76	3,03	2,80	8,33
Berenjenas	kg	2,45	1,73	1,10	1,69	2,62	1,73	1,59	8,96
Calabacines	kg	2,22	1,35	0,80	1,36	-0,83	1,35	1,38	-2,67
Cebollas	kg	1,96	1,13	0,50	1,12	0,35	1,13	1,12	0,27
Champiñones	kg	5,04	3,65	2,49	3,67	-0,47	3,65	3,67	-0,46
Coles de Bruselas	kg	3,47	3,08	2,78	3,10	-0,77	3,08	2,99	3,06
Coliflor	kg	2,69	1,91	1,14	1,97	-3,10	1,91	1,90	0,25
Endibias	bandeja 4	2,24	1,60	1,02	1,60	-0,25	1,60	1,60	-0,45
Escarola	unidad	2,02	1,65	1,28	1,65	-0,20	1,65	1,65	0,02
Espárragos blancos	manojo	6,27	5,81	5,37	5,70	1,82	5,81	5,66	2,53
Espárragos verdes	manojo	4,34	2,95	1,95	2,95	0,01	2,95	2,90	1,79
Espinacas	kg	4,21	2,91	1,86	2,91	0,01	2,91	2,89	0,74
Guisantes verdes	kg	7,18	6,08	5,21	6,08	0,00	6,08	6,02	0,96
Judías verdes	kg	6,74	3,93	2,21	3,80	3,36	3,93	3,73	5,46
Lechugas	unidad	1,60	0,95	0,54	0,95	0,46	0,95	0,94	1,13
Lombardas	Kg.	1,70	1,32	0,99	1,31	1,17	1,32	1,31	1,18
Pepinos	kg	2,59	1,51	0,79	1,49	1,71	1,51	1,46	3,28
Pimientos rojos	kg	3,13	2,34	1,55	2,39	-1,97	2,34	2,42	-3,20
Pimientos verdes	kg	3,02	1,97	1,25	1,96	0,36	1,97	2,00	-1,63
Puerros	manojo	2,54	1,64	0,91	1,64	-0,22	1,64	1,64	-0,07
Repollo	kg	1,74	1,21	0,90	1,22	-1,02	1,21	1,21	0,32
Tomate para ensalada	kg	4,03	1,98	0,97	1,98	-0,18	1,98	1,99	-0,61
Tomates para freir	kg	1,90	1,30	0,87	1,29	0,98	1,30	1,29	0,75
Zanahorias	kg	1,79	1,02	0,50	1,02	-0,15	1,02	1,02	-0,28
