Acelgas	kg	2,77	1,78	1,14	1,79	-0,85	1,76	1,85	-4,60
Ajos	kg	7,28	5,26	3,65	5,26	0,03	5,26	5,29	-0,65
Alcachofas	kg	3,06	2,16	1,35	2,15	0,45	2,20	2,41	-8,49
Berenjenas	kg	2,63	1,68	1,11	1,68	0,14	1,74	1,90	-8,21
Calabacines	kg	3,29	2,11	1,15	2,16	-2,40	2,23	2,54	-12,27
Cebollas	kg	1,55	1,01	0,55	1,03	-1,36	1,02	1,01	0,96
Champiñones	kg	4,98	3,61	2,71	3,63	-0,36	3,62	3,71	-2,28
Coles de Bruselas	kg	3,57	3,01	2,63	3,01	-0,04	3,00	3,00	-0,12
Coliflor	kg	2,14	1,62	1,14	1,62	0,09	1,63	1,63	0,12
Endibias	bandeja 4	2,37	1,69	1,15	1,69	0,00	1,69	1,68	0,88
Escarola	unidad	1,93	1,62	1,29	1,60	1,08	1,60	1,58	1,40
Espárragos blancos	manojo	5,22	4,95	4,66	4,98	-0,60	4,89	4,81	1,75
Espárragos verdes	manojo	3,93	2,65	1,60	2,79	-5,33	2,79	2,98	-6,20
Espinacas	kg	3,88	2,69	1,86	2,65	1,55	2,66	2,61	1,82
Guisantes verdes	kg	6,06	4,62	3,75	4,76	-2,95	4,80	5,14	-6,53
Judías verdes	kg	8,29	4,13	2,41	4,21	-2,11	4,18	4,15	0,67
Lechugas	unidad	1,30	0,91	0,58	0,92	-0,94	0,91	0,90	0,97
Lombardas	Kg.	1,55	1,23	0,94	1,24	-0,41	1,26	1,30	-2,92
Pepinos	kg	2,53	1,78	1,20	1,79	-0,21	1,81	1,80	0,47
Pimientos rojos	kg	3,33	2,57	1,80	2,53	1,61	2,42	2,06	17,42
Pimientos verdes	kg	3,28	2,42	1,69	2,44	-0,87	2,37	2,31	2,85
Puerros	manojo	2,42	1,66	0,91	1,67	-0,91	1,67	1,66	0,45
Repollo	kg	1,56	1,19	0,91	1,19	0,48	1,20	1,22	-1,92
Tomate para ensalada	kg	3,96	2,04	1,23	2,06	-1,21	2,03	1,96	3,69
Tomates para freir	kg	1,88	1,27	0,88	1,28	-1,36	1,28	1,26	1,27
Zanahorias	kg	1,56	1,04	0,67	1,04	-0,10	1,04	1,02	2,16
