Acelgas	kg	2,74	1,77	1,17	1,76	0,56	1,77	1,79	-1,36
Ajos	kg	7,24	5,24	3,70	5,25	-0,05	5,24	5,26	-0,31
Alcachofas	kg	3,28	2,45	1,81	2,37	2,98	2,41		
Berenjenas	kg	2,19	1,53	1,07	1,53	-0,11	1,53	1,56	-1,87
Calabacines	kg	2,35	1,36	0,80	1,38	-1,32	1,37	1,42	-3,86
Cebollas	kg	1,58	1,02	0,57	1,03	-1,00	1,02	1,03	-0,06
Champiñones	kg	5,09	3,59	2,61	3,61	-0,51	3,60	3,63	-0,88
Coles de Bruselas	kg	3,34	2,69	2,21	2,69	0,00	2,69	3,01	-10,91
Coliflor	kg	1,91	1,50	1,06	1,50	-0,18	1,50	1,48	1,52
Endibias	bandeja 4	2,37	1,70	1,18	1,69	0,36	1,70	1,69	0,54
Escarola	unidad	1,89	1,58	1,26	1,58	-0,21	1,58	1,59	-0,44
Espárragos blancos	manojo	5,37	4,87	4,52	4,86	0,16	4,87	4,93	-1,23
Espárragos verdes	manojo	3,90	2,63	1,69	2,59	1,53	2,61	2,50	4,39
Espinacas	kg	3,91	2,77	1,90	2,78	-0,22	2,77	2,72	1,93
Guisantes verdes	kg	5,88	4,72	3,89	4,67	0,94	4,70	4,55	3,20
Judías verdes	kg	6,55	3,51	1,85	3,52	-0,23	3,51	3,70	-5,12
Lechugas	unidad	1,30	0,89	0,62	0,89	0,00	0,89	0,89	-0,02
Lombardas	Kg.	1,61	1,26	0,93	1,27	-0,94	1,26	1,27	-0,54
Pepinos	kg	2,08	1,34	0,81	1,37	-2,41	1,35	1,47	-7,96
Pimientos rojos	kg	3,15	2,40	1,78	2,43	-1,45	2,42	2,56	-5,71
Pimientos verdes	kg	2,94	1,98	1,22	2,06	-3,65	2,02	2,23	-9,40
Puerros	manojo	2,49	1,71	1,08	1,71	-0,09	1,71	1,70	0,55
Repollo	kg	1,59	1,21	0,82	1,21	-0,28	1,21	1,21	0,09
Tomate para ensalada	kg	3,62	1,86	1,05	1,90	-1,70	1,88	1,95	-3,66
Tomates para freir	kg	1,70	1,19	0,83	1,19	0,02	1,19	1,21	-1,59
Zanahorias	kg	1,52	1,01	0,62	1,01	0,03	1,01	1,02	-0,95
