Acelgas	kg	2,86	1,83	1,07	1,85	-1,03	1,84	1,85	-0,52
Ajos	kg	7,41	5,28	3,76	5,29	-0,09	5,29	5,26	0,54
Alcachofas	kg	3,03	2,27	1,58	2,41	-6,16	2,34	2,45	-4,22
Berenjenas	kg	2,44	1,76	1,20	1,73	1,52	1,75	1,82	-3,96
Calabacines	kg	2,39	1,66	0,94	1,74	-5,07	1,70	1,73	-1,78
Cebollas	kg	1,64	1,07	0,56	1,09	-1,82	1,08	1,06	2,16
Champiñones	kg	4,72	3,60	2,63	3,60	0,01	3,60	3,61	-0,34
Coles de Bruselas	kg	3,60	3,07	2,55	3,06	0,45	3,06	2,96	3,54
Coliflor	kg	2,07	1,50	1,03	1,54	-2,79	1,52	1,55	-1,61
Endibias	bandeja 4	2,29	1,62	1,04	1,72	-5,69	1,67	1,67	0,14
Escarola	unidad	1,98	1,63	1,27	1,65	-1,22	1,64	1,68	-1,91
Espárragos blancos	manojo	6,07	5,62	5,30	5,62	0,00	5,62	5,19	8,37
Espárragos verdes	manojo	4,71	3,18	2,20	3,16	0,60	3,17	3,12	1,65
Espinacas	kg	4,23	2,84	1,78	2,94	-3,66	2,89	2,85	1,47
Guisantes verdes	kg	6,03	4,73	3,74	4,85	-2,59	4,79	5,30	-9,56
Judías verdes	kg	6,69	4,04	2,23	4,20	-3,99	4,12	3,98	3,38
Lechugas	unidad	1,39	0,93	0,63	0,94	-1,21	0,93	0,94	-1,05
Lombardas	Kg.	1,75	1,33	0,98	1,32	0,57	1,33	1,30	2,18
Pepinos	kg	2,22	1,62	1,09	1,58	2,10	1,60	1,51	5,59
Pimientos rojos	kg	2,92	2,22	1,62	2,13	3,95	2,17	2,11	3,16
Pimientos verdes	kg	2,79	2,05	1,47	2,02	1,80	2,04	1,99	2,24
Puerros	manojo	2,50	1,78	0,99	1,84	-3,38	1,81	1,81	-0,26
Repollo	kg	1,62	1,21	0,88	1,28	-5,15	1,25	1,26	-1,19
Tomate para ensalada	kg	4,02	2,04	1,03	2,08	-1,97	2,06	2,10	-1,76
Tomates para freir	kg	1,92	1,29	0,83	1,27	1,18	1,28	1,31	-1,98
Zanahorias	kg	1,56	1,02	0,58	1,05	-2,07	1,03	1,03	0,62
