Acelgas	kg	3,37	1,99	1,10	1,99	0,07	2,02	2,02	-0,20
Ajos	kg	8,06	5,64	3,59	5,65	-0,05	5,64	5,60	0,88
Alcachofas	kg	5,04	2,79	1,69	2,80	-0,19	2,82	2,90	-2,67
Berenjenas	kg	3,71	2,56	1,51	2,57	-0,35	2,43	1,74	39,98
Calabacines	kg	3,50	2,25	1,22	2,22	1,05	2,12	1,62	30,75
Cebollas	kg	1,89	1,13	0,54	1,13	-0,01	1,13	1,13	0,15
Champiñones	kg	5,18	3,65	2,48	3,66	-0,24	3,67	3,65	0,47
Coles de Bruselas	kg	3,64	3,08	2,58	3,07	0,11	3,03	2,97	2,18
Coliflor	kg	2,39	1,70	1,06	1,71	-0,24	1,72	1,78	-3,29
Endibias	bandeja 4	2,22	1,59	1,03	1,59	-0,03	1,60	1,60	-0,26
Escarola	unidad	2,03	1,64	1,23	1,62	0,94	1,63	1,64	-0,38
Espárragos blancos	manojo	6,75	5,96	5,13	5,96	0,00	5,88	5,73	2,68
Espárragos verdes	manojo	4,41	3,06	2,08	3,05	0,23	3,08	3,06	0,49
Espinacas	kg	4,38	2,91	1,72	2,93	-0,59	2,93	2,87	2,21
Guisantes verdes	kg	7,97	6,17	4,94	6,61	-7,20	6,26	5,88	6,52
Judías verdes	kg	6,68	3,71	2,16	3,71	-0,01	3,71	3,74	-0,71
Lechugas	unidad	1,53	0,94	0,55	0,94	0,16	0,94	0,95	-0,21
Lombardas	Kg.	1,70	1,33	1,00	1,32	0,68	1,34	1,35	-0,66
Pepinos	kg	2,65	1,72	0,90	1,73	-0,34	1,69	1,53	10,59
Pimientos rojos	kg	3,23	2,34	1,52	2,34	0,02	2,33	2,25	3,83
Pimientos verdes	kg	3,22	2,19	1,45	2,19	-0,08	2,13	2,01	6,06
Puerros	manojo	2,79	1,70	0,91	1,70	-0,03	1,69	1,68	0,44
Repollo	kg	1,71	1,18	0,75	1,18	-0,12	1,18	1,19	-0,59
Tomate para ensalada	kg	4,81	2,10	1,10	2,11	-0,08	2,07	2,03	2,33
Tomates para freir	kg	2,03	1,37	0,90	1,37	-0,18	1,35	1,30	3,30
Zanahorias	kg	1,74	1,00	0,50	1,00	-0,10	1,01	1,02	-1,08
