Acelgas	kg	2,77	1,83	1,14	1,84	-0,34	1,83	1,85	-1,27
Ajos	kg	7,36	5,22	3,57	5,21	0,15	5,22	5,23	-0,16
Alcachofas	kg	3,37	2,53	1,67	2,56	-1,30	2,53	2,65	-4,44
Berenjenas	kg	2,55	1,90	1,27	1,90	-0,28	1,90	1,85	2,54
Calabacines	kg	2,56	1,74	1,00	1,79	-3,09	1,74	1,83	-5,28
Cebollas	kg	1,56	1,05	0,55	1,05	-0,23	1,05	1,06	-0,90
Champiñones	kg	4,75	3,61	2,64	3,62	-0,30	3,61	3,57	1,05
Coles de Bruselas	kg	3,44	2,91	2,47	2,97	-2,09	2,91	2,99	-2,69
Coliflor	kg	2,19	1,60	1,03	1,62	-1,43	1,60	1,65	-3,31
Endibias	bandeja 4	2,31	1,62	1,08	1,62	-0,24	1,62	1,62	-0,33
Escarola	unidad	2,02	1,68	1,33	1,67	0,72	1,68	1,67	0,24
Espárragos blancos	manojo	5,55	4,89	4,36	4,89	0,00	4,89	4,89	0,13
Espárragos verdes	manojo	4,45	2,99	2,05	2,93	2,02	2,99	2,91	2,94
Espinacas	kg	4,03	2,76	1,82	2,81	-1,70	2,76	2,77	-0,35
Guisantes verdes	kg	8,26	6,02	4,42	6,04	-0,33	6,02	5,94	1,28
Judías verdes	kg	6,52	3,84	2,16	3,81	0,71	3,84	3,78	1,63
Lechugas	unidad	1,40	0,95	0,65	0,95	-0,45	0,95	0,96	-1,06
Lombardas	Kg.	1,69	1,29	0,95	1,29	0,01	1,29	1,31	-1,36
Pepinos	kg	2,01	1,47	0,99	1,49	-1,01	1,47	1,48	-0,77
Pimientos rojos	kg	2,95	2,13	1,52	2,13	-0,08	2,13	2,14	-0,69
Pimientos verdes	kg	2,75	1,94	1,30	1,94	0,03	1,94	1,92	1,49
Puerros	manojo	2,47	1,78	1,13	1,78	-0,21	1,78	1,76	0,70
Repollo	kg	1,65	1,26	0,95	1,26	-0,08	1,26	1,27	-1,54
Tomate para ensalada	kg	4,11	2,12	1,13	2,11	0,19	2,12	2,12	-0,24
Tomates para freir	kg	1,98	1,33	0,88	1,33	0,44	1,33	1,32	0,56
Zanahorias	kg	1,54	1,03	0,56	1,02	0,49	1,03	1,03	-0,60
