Acelgas	kg	3,13	2,05	1,11	2,13	-3,99	2,05	2,07	-1,18
Ajos	kg	8,09	5,62	3,41	5,62	-0,04	5,62	5,63	-0,21
Alcachofas	kg	3,66	2,03	1,21	2,08	-2,43	2,03	2,13	-4,26
Berenjenas	kg	2,71	1,67	1,11	1,69	-1,11	1,67	1,75	-4,47
Calabacines	kg	2,68	1,43	0,84	1,46	-1,95	1,43	1,55	-7,75
Cebollas	kg	1,81	1,07	0,57	1,07	-0,12	1,07	1,07	-0,68
Champiñones	kg	4,94	3,60	2,30	3,63	-0,71	3,60	3,61	-0,23
Coles de Bruselas	kg	5,39	4,21	3,36	4,40	-4,33	4,21	4,25	-0,91
Coliflor	kg	2,29	1,60	1,07	1,55	3,18	1,60	1,51	5,64
Endibias	bandeja 4	2,27	1,59	1,02	1,60	-0,46	1,59	1,60	-0,51
Escarola	unidad	2,06	1,67	1,34	1,67	-0,20	1,67	1,67	-0,21
Espárragos blancos	manojo	6,61	5,80	5,08	5,85	-0,94	5,80	5,87	-1,21
Espárragos verdes	manojo	3,94	2,47	1,48	2,66	-7,62	2,47	2,78	-11,09
Espinacas	kg	4,31	2,85	1,86	2,85	-0,04	2,85	2,90	-1,50
Guisantes verdes	kg	6,59	5,16	3,83	5,29	-2,57	5,16	5,43	-5,04
Judías verdes	kg	7,62	3,91	2,09	4,03	-2,93	3,91	4,06	-3,54
Lechugas	unidad	1,34	0,92	0,55	0,92	-0,90	0,92	0,94	-2,20
Lombardas	Kg.	1,71	1,35	0,95	1,33	0,91	1,35	1,34	0,38
Pepinos	kg	2,41	1,71	1,14	1,72	-0,64	1,71	1,86	-8,08
Pimientos rojos	kg	3,36	2,51	1,86	2,52	-0,20	2,51	2,60	-3,27
Pimientos verdes	kg	3,49	2,37	1,71	2,39	-0,89	2,37	2,46	-3,74
Puerros	manojo	3,00	1,78	0,91	1,79	-0,17	1,78	1,78	0,24
Repollo	kg	2,11	1,25	0,74	1,26	-1,14	1,25	1,26	-1,47
Tomate para ensalada	kg	4,28	2,23	1,17	2,26	-1,43	2,23	2,22	0,10
Tomates para freir	kg	2,12	1,47	0,95	1,50	-2,58	1,47	1,49	-1,60
Zanahorias	kg	1,69	1,01	0,52	1,00	0,92	1,01	1,00	0,11
