Acelgas	kg	3,14	1,96	1,20	1,92	1,69	1,94	1,93	0,28
Ajos	kg	7,07	5,25	3,57	5,22	0,54	5,24	5,21	0,48
Alcachofas	kg	4,05	3,10	2,15	3,09	0,32	3,09	3,07	0,57
Berenjenas	kg	2,41	1,66	1,13	1,67	-0,61	1,67	1,88	-11,11
Calabacines	kg	2,79	1,89	0,98	1,77	6,57	1,83	1,57	16,58
Cebollas	kg	1,65	1,07	0,56	1,05	1,22	1,06	1,06	0,20
Champiñones	kg	4,64	3,53	2,50	3,54	-0,42	3,54	3,51	0,72
Coles de Bruselas	kg	3,43	3,01	2,63	2,83	5,77	2,92	2,82	3,36
Coliflor	kg	2,47	1,84	1,18	1,91	-3,70	1,88	2,04	-8,00
Endibias	bandeja 4	2,31	1,63	1,04	1,65	-1,18	1,64	1,64	-0,03
Escarola	unidad	2,04	1,68	1,36	1,66	1,14	1,67	1,66	0,53
Espárragos blancos	manojo	5,43	4,88	4,49	4,81	1,60	4,85	4,89	-0,90
Espárragos verdes	manojo	4,28	2,83	1,81	2,80	1,07	2,81	2,82	-0,21
Espinacas	kg	3,86	2,76	1,82	2,80	-1,39	2,78	2,76	0,76
Guisantes verdes	kg	7,36	5,90	4,68	5,26	10,87	5,58	4,64	20,44
Judías verdes	kg	7,46	3,92	2,14	3,92	-0,02	3,92	3,90	0,40
Lechugas	unidad	1,42	0,97	0,65	0,95	2,02	0,96	0,96	0,34
Lombardas	Kg.	1,74	1,35	1,04	1,34	0,87	1,35	1,33	1,27
Pepinos	kg	2,00	1,50	1,02	1,47	1,58	1,48	1,45	2,00
Pimientos rojos	kg	3,31	2,45	1,70	2,46	-0,39	2,46	2,61	-5,87
Pimientos verdes	kg	2,83	1,95	1,16	1,94	0,20	1,94	2,13	-8,72
Puerros	manojo	2,59	1,82	1,10	1,80	0,82	1,81	1,77	2,42
Repollo	kg	1,95	1,37	0,91	1,37	-0,15	1,37	1,36	0,68
Tomate para ensalada	kg	4,28	2,34	1,36	2,34	-0,27	2,34	2,42	-3,32
Tomates para freir	kg	2,12	1,45	0,86	1,45	-0,26	1,45	1,49	-2,97
Zanahorias	kg	1,56	1,05	0,56	1,05	-0,23	1,05	1,04	0,72
