Acelgas	kg	3,25	2,04	1,21	2,04	-0,02	2,04	2,02	0,73
Ajos	kg	7,97	5,64	3,59	5,66	-0,39	5,65	5,60	0,93
Alcachofas	kg	4,95	2,85	1,85	2,82	1,01	2,83	2,90	-2,27
Berenjenas	kg	3,53	2,27	1,43	2,18	4,19	2,22	1,74	28,18
Calabacines	kg	3,04	1,99	1,14	1,97	0,95	1,98	1,62	22,28
Cebollas	kg	1,98	1,14	0,55	1,14	0,21	1,14	1,13	0,77
Champiñones	kg	5,19	3,68	2,53	3,67	0,21	3,68	3,65	0,75
Coles de Bruselas	kg	3,56	2,99	2,54	3,03	-1,26	3,01	2,97	1,35
Coliflor	kg	2,40	1,74	1,14	1,73	0,32	1,73	1,78	-2,58
Endibias	bandeja 4	2,23	1,60	1,03	1,60	-0,01	1,60	1,60	-0,20
Escarola	unidad	1,99	1,63	1,23	1,63	0,07	1,63	1,64	-0,47
Espárragos blancos	manojo	6,39	5,79	5,29	5,74	0,94	5,76	5,73	0,67
Espárragos verdes	manojo	4,60	3,09	2,09	3,08	0,56	3,08	3,06	0,67
Espinacas	kg	4,40	2,93	1,72	2,93	0,19	2,93	2,87	2,25
Guisantes verdes	kg	8,44	6,09	4,72	6,09	0,00	6,09	5,88	3,63
Judías verdes	kg	6,89	3,70	2,10	3,72	-0,50	3,71	3,74	-0,74
Lechugas	unidad	1,53	0,94	0,55	0,94	-0,45	0,94	0,95	-0,33
Lombardas	Kg.	1,69	1,34	0,97	1,34	0,23	1,34	1,35	-0,25
Pepinos	kg	2,60	1,65	0,93	1,64	0,77	1,64	1,53	7,43
Pimientos rojos	kg	3,14	2,32	1,59	2,31	0,43	2,32	2,25	3,20
Pimientos verdes	kg	3,14	2,07	1,40	2,06	0,46	2,06	2,01	2,51
Puerros	manojo	2,79	1,69	0,89	1,67	1,03	1,68	1,68	-0,24
Repollo	kg	1,71	1,18	0,77	1,18	0,04	1,18	1,19	-0,65
Tomate para ensalada	kg	3,98	2,03	1,09	2,02	0,25	2,03	2,03	-0,01
Tomates para freir	kg	1,97	1,32	0,86	1,31	1,24	1,31	1,30	0,80
Zanahorias	kg	1,79	1,03	0,51	1,02	0,12	1,02	1,02	0,05
