Acelgas	kg	3,27	2,07	1,12	2,06	0,40	2,05	2,05	0,06
Ajos	kg	8,01	5,30	2,86	5,31	-0,18	5,30	5,36	-1,22
Alcachofas	kg	4,30	3,29	2,49	3,35	-1,85	3,38	3,27	3,38
Berenjenas	kg	3,37	2,25	1,36	2,12	5,67	2,07	1,75	18,54
Calabacines	kg	3,44	2,10	1,14	1,84	12,60	1,73	1,37	25,88
Cebollas	kg	1,70	1,05	0,55	1,06	-0,79	1,06	1,06	-0,12
Champiñones	kg	5,50	3,76	2,34	3,74	0,54	3,73	3,69	1,14
Coles de Bruselas	kg	4,63	4,08	3,61	4,15	-1,72	4,16	4,32	-3,68
Coliflor	kg	2,51	1,79	1,31	1,75	1,75	1,72	1,67	3,42
Endibias	bandeja 4	2,11	1,54	1,02	1,55	-0,23	1,54	1,56	-1,04
Escarola	unidad	1,93	1,60	1,31	1,60	-0,18	1,60	1,61	-0,84
Espárragos blancos	manojo	6,72	6,03	5,44	6,01	0,20	5,95	5,70	4,30
Espárragos verdes	manojo	4,40	2,93	2,01	2,91	0,66	2,91	2,97	-1,85
Espinacas	kg	4,58	3,07	1,95	3,07	0,01	3,04	2,99	1,50
Guisantes verdes	kg	6,95	6,17	5,30	6,05	1,91	6,10	5,89	3,65
Judías verdes	kg	7,20	4,42	2,50	4,39	0,64	4,33	4,00	8,43
Lechugas	unidad	1,36	0,92	0,54	0,91	0,34	0,92	0,93	-1,10
Lombardas	Kg.	1,67	1,32	0,98	1,30	1,43	1,32	1,34	-1,74
Pepinos	kg	2,37	1,55	0,91	1,52	1,46	1,52	1,42	6,41
Pimientos rojos	kg	3,13	2,38	1,79	2,37	0,36	2,39	2,45	-2,06
Pimientos verdes	kg	3,27	2,15	1,51	2,12	1,76	2,11	2,14	-1,24
Puerros	manojo	2,93	1,75	0,88	1,72	1,28	1,74	1,71	1,27
Repollo	kg	2,05	1,24	0,84	1,24	0,27	1,25	1,25	-0,21
Tomate para ensalada	kg	4,00	2,09	1,10	2,04	2,37	2,02	2,00	0,85
Tomates para freir	kg	2,10	1,37	0,93	1,32	3,75	1,31	1,26	3,91
Zanahorias	kg	1,66	0,96	0,51	0,97	-0,58	0,97	0,98	-1,06
