Acelgas	kg	2,93	1,85	1,09	1,86	-0,90	1,85	1,85	-0,01
Ajos	kg	7,43	5,29	3,78	5,29	0,01	5,29	5,26	0,58
Alcachofas	kg	3,17	2,41	1,76	2,41	0,38	2,41	2,45	-1,36
Berenjenas	kg	2,40	1,73	1,19	1,74	-0,26	1,73	1,82	-4,70
Calabacines	kg	2,40	1,74	1,00	1,76	-0,88	1,74	1,73	0,65
Cebollas	kg	1,69	1,09	0,57	1,08	0,83	1,09	1,06	3,08
Champiñones	kg	4,74	3,60	2,62	3,60	0,13	3,60	3,61	-0,35
Coles de Bruselas	kg	3,63	3,06	2,51	3,05	0,33	3,06	2,96	3,30
Coliflor	kg	2,17	1,54	0,99	1,54	-0,05	1,54	1,55	-0,26
Endibias	bandeja 4	2,44	1,72	1,09	1,72	-0,46	1,72	1,67	2,90
Escarola	unidad	2,03	1,65	1,27	1,65	0,17	1,65	1,68	-1,31
Espárragos blancos	manojo	6,07	5,62	5,30	5,52	1,90	5,62	5,19	8,37
Espárragos verdes	manojo	4,56	3,16	2,23	3,21	-1,43	3,16	3,12	1,34
Espinacas	kg	4,42	2,94	1,83	2,95	-0,25	2,94	2,85	3,29
Guisantes verdes	kg	6,09	4,85	3,93	4,95	-2,12	4,85	5,30	-8,41
Judías verdes	kg	6,93	4,20	2,24	4,19	0,27	4,20	3,98	5,40
Lechugas	unidad	1,43	0,94	0,64	0,94	-0,34	0,94	0,94	-0,46
Lombardas	Kg.	1,74	1,32	0,97	1,33	-0,76	1,32	1,30	1,89
Pepinos	kg	2,19	1,58	1,02	1,58	0,13	1,58	1,51	4,47
Pimientos rojos	kg	2,92	2,13	1,51	2,10	1,41	2,13	2,11	1,08
Pimientos verdes	kg	2,76	2,02	1,41	2,03	-0,65	2,02	1,99	1,31
Puerros	manojo	2,59	1,84	1,03	1,85	-0,61	1,84	1,81	1,39
Repollo	kg	1,67	1,28	0,95	1,28	0,08	1,28	1,26	1,29
Tomate para ensalada	kg	4,13	2,08	1,03	2,11	-1,41	2,08	2,10	-0,80
Tomates para freir	kg	1,94	1,27	0,79	1,27	-0,06	1,27	1,31	-2,56
Zanahorias	kg	1,60	1,05	0,58	1,05	-0,17	1,05	1,03	1,65
