Acelgas	kg	3,37	1,99	1,10	1,99	-0,12	1,99	2,02	-1,23
Ajos	kg	8,06	5,64	3,59	5,64	0,00	5,64	5,64	0,00
Alcachofas	kg	5,03	2,78	1,69	2,79	-0,44	2,78	2,82	-1,57
Berenjenas	kg	3,64	2,55	1,51	2,56	-0,70	2,55	2,43	4,81
Calabacines	kg	3,67	2,29	1,22	2,25	1,90	2,29	2,12	8,17
Cebollas	kg	1,89	1,13	0,54	1,13	0,01	1,13	1,13	-0,43
Champiñones	kg	5,18	3,65	2,48	3,65	0,01	3,65	3,67	-0,56
Coles de Bruselas	kg	3,64	3,06	2,56	3,08	-0,54	3,06	3,03	0,93
Coliflor	kg	2,35	1,69	1,08	1,70	-0,67	1,69	1,72	-1,59
Endibias	bandeja 4	2,22	1,59	1,03	1,59	-0,10	1,59	1,60	-0,26
Escarola	unidad	2,04	1,64	1,22	1,64	0,23	1,64	1,63	0,58
Espárragos blancos	manojo	6,75	5,96	5,13	5,96	0,00	5,96	5,88	1,30
Espárragos verdes	manojo	4,53	3,08	2,08	3,06	0,72	3,08	3,08	0,06
Espinacas	kg	4,38	2,91	1,72	2,91	0,02	2,91	2,93	-0,54
Guisantes verdes	kg	7,74	6,04	4,89	6,17	-2,20	6,04	6,26	-3,64
Judías verdes	kg	6,68	3,71	2,16	3,71	0,18	3,71	3,71	0,00
Lechugas	unidad	1,53	0,95	0,56	0,94	0,21	0,95	0,94	0,26
Lombardas	Kg.	1,70	1,33	1,00	1,33	0,04	1,33	1,34	-0,19
Pepinos	kg	2,65	1,73	0,90	1,72	0,29	1,73	1,69	2,05
Pimientos rojos	kg	3,19	2,33	1,53	2,34	-0,08	2,33	2,33	0,06
Pimientos verdes	kg	3,16	2,18	1,46	2,19	-0,24	2,18	2,13	2,38
Puerros	manojo	2,79	1,70	0,91	1,70	0,18	1,70	1,69	0,57
Repollo	kg	1,71	1,18	0,80	1,18	0,24	1,18	1,18	0,03
Tomate para ensalada	kg	4,81	2,10	1,10	2,10	0,01	2,10	2,07	1,41
Tomates para freir	kg	2,03	1,36	0,90	1,37	-0,49	1,36	1,35	0,92
Zanahorias	kg	1,74	1,00	0,50	1,00	0,00	1,00	1,01	-1,30
