Acelgas	kg	3,21	2,05	1,10	2,06	-0,61	2,05	2,04	0,57
Ajos	kg	8,15	5,32	2,85	5,38	-1,18	5,38	5,45	-1,28
Alcachofas	kg	4,53	3,34	2,49	3,21	3,74	3,22	2,85	13,05
Berenjenas	kg	2,74	1,77	1,11	1,74	1,37	1,73	1,71	1,29
Calabacines	kg	2,44	1,37	0,86	1,36	0,74	1,37	1,41	-2,69
Cebollas	kg	1,72	1,06	0,56	1,06	-0,53	1,06	1,07	-0,88
Champiñones	kg	5,51	3,71	2,33	3,69	0,54	3,69	3,65	1,22
Coles de Bruselas	kg	5,09	4,32	3,73	4,32	0,00	4,32	4,32	-0,01
Coliflor	kg	2,37	1,67	1,11	1,67	-0,29	1,67	1,66	0,41
Endibias	bandeja 4	2,12	1,56	1,03	1,57	-0,06	1,56	1,56	0,03
Escarola	unidad	1,92	1,62	1,34	1,59	1,64	1,60	1,61	-0,25
Espárragos blancos	manojo	6,46	5,69	5,09	5,62	1,15	5,67	5,48	3,47
Espárragos verdes	manojo	4,47	2,99	1,83	2,99	-0,06	2,96	2,72	8,89
Espinacas	kg	4,48	3,03	1,91	2,98	1,62	2,99	2,97	0,49
Guisantes verdes	kg	6,47	5,89	5,23	5,65	4,04	5,82	6,11	-4,62
Judías verdes	kg	6,87	4,00	2,24	3,92	1,98	3,97	3,92	1,15
Lechugas	unidad	1,43	0,93	0,57	0,93	-0,17	0,93	0,91	1,91
Lombardas	Kg.	1,74	1,35	1,00	1,34	0,55	1,34	1,32	1,39
Pepinos	kg	2,21	1,42	0,84	1,41	0,95	1,42	1,44	-1,24
Pimientos rojos	kg	3,19	2,46	1,82	2,45	0,61	2,44	2,32	4,85
Pimientos verdes	kg	3,29	2,11	1,47	2,14	-1,40	2,15	2,20	-2,11
Puerros	manojo	2,89	1,71	0,93	1,71	-0,13	1,71	1,72	-0,73
Repollo	kg	2,14	1,26	0,85	1,25	0,99	1,25	1,24	0,96
Tomate para ensalada	kg	3,85	2,01	1,09	2,00	0,16	2,01	1,99	0,78
Tomates para freir	kg	1,94	1,26	0,83	1,26	-0,43	1,26	1,26	-0,24
Zanahorias	kg	1,67	0,98	0,52	0,98	-0,19	0,98	0,99	-0,57
