Acelgas	kg	2,96	1,94	1,30	1,81	6,83	1,82	1,79	1,58
Ajos	kg	7,12	5,25	3,64	5,28	-0,56	5,26	5,26	-0,11
Alcachofas	kg	3,56	2,67	2,03	2,54	4,91	2,51		
Berenjenas	kg	2,19	1,47	1,02	1,48	-0,54	1,50	1,56	-3,61
Calabacines	kg	2,48	1,30	0,80	1,33	-2,64	1,34	1,42	-5,75
Cebollas	kg	1,74	1,04	0,55	1,04	-0,19	1,03	1,03	0,74
Champiñones	kg	4,65	3,51	2,47	3,58	-2,02	3,57	3,63	-1,60
Coles de Bruselas	kg	3,44	2,76	2,30	2,78	-0,39	2,73	3,01	-9,51
Coliflor	kg	2,00	1,51	1,06	1,53	-1,01	1,51	1,48	2,17
Endibias	bandeja 4	2,45	1,65	1,04	1,71	-4,08	1,69	1,69	0,09
Escarola	unidad	1,87	1,55	1,20	1,56	-0,62	1,57	1,59	-1,12
Espárragos blancos	manojo	5,66	4,97	4,48	4,89	1,74	4,90	4,93	-0,59
Espárragos verdes	manojo	4,02	2,69	1,75	2,62	2,54	2,63	2,50	5,12
Espinacas	kg	4,25	2,86	1,84	2,90	-1,39	2,83	2,72	3,95
Guisantes verdes	kg	4,78	4,17	3,57	4,26	-2,15	4,45	4,55	-2,12
Judías verdes	kg	6,72	3,54	1,78	3,50	0,99	3,52	3,70	-5,04
Lechugas	unidad	1,27	0,88	0,54	0,90	-3,24	0,89	0,89	-0,17
Lombardas	Kg.	1,58	1,24	0,89	1,23	0,41	1,25	1,27	-1,69
Pepinos	kg	2,00	1,25	0,82	1,36	-8,73	1,33	1,47	-9,73
Pimientos rojos	kg	3,06	2,22	1,57	2,32	-4,42	2,34	2,56	-8,54
Pimientos verdes	kg	2,71	1,87	1,19	1,92	-2,89	1,96	2,23	-12,25
Puerros	manojo	2,56	1,69	0,97	1,78	-5,56	1,72	1,70	1,22
Repollo	kg	1,59	1,17	0,84	1,23	-5,02	1,21	1,21	-0,33
Tomate para ensalada	kg	4,26	1,88	1,00	1,92	-2,14	1,89	1,95	-3,19
Tomates para freir	kg	1,62	1,11	0,72	1,17	-5,75	1,16	1,21	-3,84
Zanahorias	kg	1,48	0,98	0,57	1,03	-5,69	1,01	1,02	-1,38
