Acelgas	kg	3,12	2,04	1,14	2,03	0,59	2,04	2,07	-1,65
Ajos	kg	8,47	5,62	3,41	5,61	0,11	5,62	5,63	-0,24
Alcachofas	kg	3,78	2,20	1,33	2,17	1,27	2,12	2,13	-0,08
Berenjenas	kg	2,74	1,68	1,15	1,69	-0,60	1,68	1,75	-3,93
Calabacines	kg	2,65	1,44	0,89	1,45	-0,61	1,44	1,55	-7,12
Cebollas	kg	1,81	1,08	0,57	1,07	0,17	1,07	1,07	-0,16
Champiñones	kg	5,10	3,62	2,28	3,61	0,32	3,61	3,61	-0,04
Coles de Bruselas	kg	5,05	4,19	3,36	4,05	3,27	4,13	4,25	-2,97
Coliflor	kg	2,27	1,60	1,09	1,62	-1,86	1,61	1,51	6,53
Endibias	bandeja 4	2,27	1,60	1,01	1,60	0,11	1,60	1,60	-0,14
Escarola	unidad	2,04	1,69	1,38	1,68	0,70	1,68	1,67	0,34
Espárragos blancos	manojo	6,69	5,63	4,67	5,63	0,12	5,70	5,87	-2,94
Espárragos verdes	manojo	3,85	2,43	1,45	2,47	-1,43	2,46	2,78	-11,62
Espinacas	kg	4,57	2,93	1,84	2,90	1,25	2,88	2,90	-0,43
Guisantes verdes	kg	7,40	5,36	3,83	5,30	1,10	5,28	5,43	-2,83
Judías verdes	kg	7,63	3,97	2,22	3,98	-0,13	3,93	4,06	-3,05
Lechugas	unidad	1,37	0,91	0,56	0,91	-0,02	0,91	0,94	-2,40
Lombardas	Kg.	1,66	1,33	0,94	1,33	0,05	1,33	1,34	-0,59
Pepinos	kg	2,39	1,61	0,96	1,66	-3,22	1,67	1,86	-10,05
Pimientos rojos	kg	3,38	2,48	1,79	2,53	-1,77	2,51	2,60	-3,38
Pimientos verdes	kg	3,48	2,25	1,52	2,29	-2,06	2,32	2,46	-5,86
Puerros	manojo	2,97	1,75	0,85	1,76	-0,58	1,77	1,78	-0,65
Repollo	kg	2,13	1,27	0,81	1,27	-0,38	1,26	1,26	-0,04
Tomate para ensalada	kg	4,21	2,10	1,16	2,15	-2,26	2,17	2,22	-2,40
Tomates para freir	kg	2,03	1,33	0,88	1,39	-4,49	1,40	1,49	-5,79
Zanahorias	kg	1,71	1,01	0,54	1,00	0,84	1,01	1,00	0,12
