Acelgas	kg	4,16	1,90	0,99	1,89	0,31	1,89	1,87	1,36
Ajos	kg	7,61	5,31	3,34	5,31	-0,10	5,31	5,36	-1,01
Alcachofas	kg	4,23	2,88	1,93	2,88	0,19	2,87	2,70	6,25
Berenjenas	kg	3,23	2,21	1,43	2,32	-4,84	2,31	1,93	19,27
Calabacines	kg	4,18	3,08	1,64	2,95	4,05	2,95	2,16	36,84
Cebollas	kg	1,56	0,99	0,58	0,99	0,05	0,99	0,99	0,29
Champiñones	kg	5,45	3,69	2,33	3,70	-0,09	3,70	3,72	-0,61
Coles de Bruselas	kg	3,58	2,91	2,42	2,88	1,01	2,90	2,93	-1,18
Coliflor	kg	2,30	1,69	1,05	1,72	-1,84	1,70	1,67	2,03
Endibias	bandeja 4	2,37	1,70	1,19	1,69	0,31	1,69	1,67	1,10
Escarola	unidad	1,87	1,59	1,27	1,58	0,21	1,59	1,63	-2,74
Espárragos blancos	manojo	5,09	4,87	4,63	4,79	1,73	4,81	4,69	2,55
Espárragos verdes	manojo	4,23	3,02	2,24	3,00	0,51	3,00	2,86	4,80
Espinacas	kg	3,73	2,59	1,72	2,59	0,03	2,58	2,51	2,84
Guisantes verdes	kg	6,83	5,32	4,19	5,45	-2,34	5,47	6,03	-9,16
Judías verdes	kg	7,96	4,14	2,45	4,01	3,23	4,04	3,82	5,71
Lechugas	unidad	1,35	0,92	0,56	0,92	-0,31	0,92	0,94	-1,69
Lombardas	Kg.	1,71	1,31	0,98	1,37	-3,93	1,34	1,33	0,66
Pepinos	kg	2,40	1,67	1,09	1,62	2,89	1,63	1,57	3,49
Pimientos rojos	kg	2,74	2,06	1,60	2,10	-2,27	2,08	2,00	4,07
Pimientos verdes	kg	3,28	2,31	1,55	2,27	1,78	2,26	2,00	12,91
Puerros	manojo	2,45	1,66	0,92	1,66	-0,08	1,66	1,65	0,26
Repollo	kg	1,62	1,23	0,85	1,25	-1,07	1,24	1,24	0,51
Tomate para ensalada	kg	4,43	2,01	1,26	2,03	-1,03	2,02	1,97	2,71
Tomates para freir	kg	1,85	1,28	0,90	1,30	-1,45	1,30	1,26	2,72
Zanahorias	kg	1,58	1,01	0,64	1,02	-0,20	1,02	1,01	0,42
