Acelgas	kg	3,25	2,03	1,11	2,06	-1,66	2,03	2,09	-2,70
Ajos	kg	8,35	5,63	3,46	5,61	0,31	5,63	5,61	0,35
Alcachofas	kg	4,16	2,24	1,28	2,41	-7,54	2,24	2,71	-17,33
Berenjenas	kg	2,98	1,78	1,17	1,87	-4,73	1,78	2,03	-11,98
Calabacines	kg	2,93	1,61	0,85	1,73	-7,51	1,61	1,90	-15,28
Cebollas	kg	1,83	1,07	0,56	1,08	-0,59	1,07	1,08	-0,91
Champiñones	kg	5,14	3,62	2,27	3,60	0,43	3,62	3,60	0,40
Coles de Bruselas	kg	5,65	4,20	3,26	4,16	1,01	4,20	3,89	7,93
Coliflor	kg	2,07	1,50	0,99	1,51	-0,71	1,50	1,58	-5,39
Endibias	bandeja 4	2,26	1,60	1,03	1,60	0,14	1,60	1,60	0,36
Escarola	unidad	2,07	1,67	1,32	1,69	-1,00	1,67	1,70	-1,56
Espárragos blancos	manojo	6,73	5,96	5,20	6,04	-1,26	5,96	6,06	-1,67
Espárragos verdes	manojo	4,32	2,87	1,77	3,04	-5,67	2,87	3,11	-7,59
Espinacas	kg	4,33	2,92	1,85	2,89	1,04	2,92	2,90	0,64
Guisantes verdes	kg	6,73	5,41	4,44	5,55	-2,57	5,41	5,82	-7,05
Judías verdes	kg	7,67	4,09	2,20	4,05	1,09	4,09	4,20	-2,66
Lechugas	unidad	1,37	0,94	0,58	0,96	-1,67	0,94	0,99	-5,25
Lombardas	Kg.	1,73	1,35	0,97	1,34	0,41	1,35	1,35	-0,53
Pepinos	kg	2,80	1,96	1,33	2,02	-3,34	1,96	2,07	-5,37
Pimientos rojos	kg	3,60	2,69	1,99	2,74	-1,98	2,69	2,78	-3,22
Pimientos verdes	kg	3,59	2,50	1,71	2,50	-0,22	2,50	2,46	1,39
Puerros	manojo	3,00	1,77	0,92	1,80	-1,95	1,77	1,81	-2,34
Repollo	kg	2,13	1,25	0,78	1,27	-0,86	1,25	1,26	-0,53
Tomate para ensalada	kg	4,16	2,18	1,19	2,14	1,79	2,18	2,16	0,98
Tomates para freir	kg	2,20	1,48	0,97	1,47	0,61	1,48	1,47	0,10
Zanahorias	kg	1,69	1,01	0,52	1,00	1,03	1,01	1,00	0,23
