Acelgas	kg	4,14	1,85	0,99	1,86	-0,36	1,86	1,87	-0,53
Ajos	kg	7,61	5,36	3,38	5,37	-0,08	5,38	5,38	-0,13
Alcachofas	kg	3,72	2,74	1,85	2,54	7,34	2,62	2,60	0,77
Berenjenas	kg	3,01	1,88	1,16	1,59	15,29	1,68	1,52	10,87
Calabacines	kg	2,92	2,00	1,18	1,73	13,82	1,82	1,68	8,32
Cebollas	kg	1,56	0,99	0,54	0,99	0,35	0,99	1,00	-0,60
Champiñones	kg	5,41	3,70	2,41	3,69	0,26	3,69	3,69	0,11
Coles de Bruselas	kg	3,59	2,88	2,38	2,95	-2,72	2,94	3,02	-2,73
Coliflor	kg	2,23	1,64	1,08	1,63	0,55	1,63	1,64	-0,24
Endibias	bandeja 4	2,23	1,67	1,19	1,66	1,00	1,66	1,67	-0,20
Escarola	unidad	1,89	1,58	1,27	1,58	-0,36	1,60	1,64	-2,09
Espárragos blancos	manojo	5,16	4,69	4,25	4,67	0,59	4,68	4,72	-0,91
Espárragos verdes	manojo	4,05	2,89	2,09	2,82	2,45	2,83	2,82	0,39
Espinacas	kg	3,54	2,51	1,66	2,50	0,16	2,50	2,50	0,08
Guisantes verdes	kg	6,96	5,82	4,72	6,36	-9,22	6,23	6,62	-5,83
Judías verdes	kg	6,89	3,79	2,14	3,71	2,06	3,75	3,79	-1,09
Lechugas	unidad	1,40	0,95	0,58	0,93	2,34	0,94	0,92	1,30
Lombardas	Kg.	1,65	1,31	0,98	1,34	-2,51	1,33	1,35	-1,31
Pepinos	kg	2,29	1,56	1,03	1,57	-0,75	1,56	1,56	-0,05
Pimientos rojos	kg	2,68	1,99	1,48	1,95	2,02	1,96	1,94	1,03
Pimientos verdes	kg	2,84	1,98	1,34	1,90	4,13	1,92	1,85	3,58
Puerros	manojo	2,41	1,66	1,06	1,65	0,85	1,65	1,64	0,60
Repollo	kg	1,71	1,24	0,86	1,24	0,06	1,23	1,22	0,91
Tomate para ensalada	kg	3,87	1,95	1,22	1,94	0,77	1,94	1,95	-0,64
Tomates para freir	kg	1,83	1,25	0,86	1,24	0,66	1,24	1,25	-0,54
Zanahorias	kg	1,61	1,02	0,61	1,00	1,34	1,01	0,99	1,37
