Acelgas	kg	3,45	2,03	1,19	2,04	-0,49	2,03	2,02	0,57
Ajos	kg	7,97	5,64	3,59	5,64	-0,02	5,64	5,60	0,86
Alcachofas	kg	4,98	2,86	1,86	2,85	0,33	2,84	2,90	-1,99
Berenjenas	kg	3,76	2,56	1,51	2,27	11,28	2,34	1,74	34,64
Calabacines	kg	3,22	2,15	1,20	1,99	7,72	2,04	1,62	25,90
Cebollas	kg	1,88	1,13	0,56	1,14	-1,08	1,13	1,13	0,45
Champiñones	kg	5,23	3,68	2,53	3,68	-0,02	3,68	3,65	0,78
Coles de Bruselas	kg	3,57	2,99	2,53	2,99	0,20	3,00	2,97	1,21
Coliflor	kg	2,40	1,72	1,12	1,74	-0,74	1,73	1,78	-2,77
Endibias	bandeja 4	2,23	1,60	1,03	1,60	0,12	1,60	1,60	-0,16
Escarola	unidad	2,00	1,64	1,22	1,63	0,46	1,63	1,64	-0,30
Espárragos blancos	manojo	6,75	5,96	5,13	5,79	2,76	5,83	5,73	1,79
Espárragos verdes	manojo	4,60	3,11	2,06	3,09	0,72	3,09	3,06	1,00
Espinacas	kg	4,39	2,94	1,72	2,93	0,33	2,93	2,87	2,40
Guisantes verdes	kg	8,44	6,35	4,89	6,09	4,06	6,18	5,88	5,09
Judías verdes	kg	6,68	3,73	2,18	3,70	0,72	3,72	3,74	-0,59
Lechugas	unidad	1,54	0,95	0,56	0,94	0,66	0,94	0,95	-0,19
Lombardas	Kg.	1,68	1,34	1,02	1,34	-0,21	1,34	1,35	-0,29
Pepinos	kg	2,67	1,72	0,96	1,65	4,27	1,67	1,53	9,17
Pimientos rojos	kg	3,24	2,36	1,56	2,32	1,34	2,33	2,25	3,74
Pimientos verdes	kg	3,19	2,16	1,44	2,07	4,43	2,10	2,01	4,18
Puerros	manojo	2,79	1,70	0,91	1,69	0,71	1,69	1,68	0,17
Repollo	kg	1,71	1,19	0,81	1,18	0,45	1,18	1,19	-0,49
Tomate para ensalada	kg	4,81	2,11	1,11	2,03	3,78	2,05	2,03	1,35
Tomates para freir	kg	2,00	1,37	0,89	1,32	3,57	1,33	1,30	2,26
Zanahorias	kg	1,80	1,02	0,49	1,03	-0,98	1,02	1,02	-0,26
