Acelgas	kg	3,25	2,04	1,21	2,02	0,78	2,04	2,02	0,74
Ajos	kg	7,97	5,66	3,59	5,63	0,52	5,66	5,60	1,13
Alcachofas	kg	4,99	2,82	1,87	2,82	0,04	2,82	2,90	-2,76
Berenjenas	kg	3,26	2,18	1,40	1,84	15,41	2,18	1,74	25,43
Calabacines	kg	3,02	1,97	1,12	1,83	7,35	1,97	1,62	21,70
Cebollas	kg	1,98	1,14	0,55	1,13	0,17	1,14	1,13	0,67
Champiñones	kg	5,18	3,67	2,53	3,67	0,21	3,67	3,65	0,64
Coles de Bruselas	kg	3,56	3,03	2,59	3,05	-0,93	3,03	2,97	1,98
Coliflor	kg	2,44	1,73	1,13	1,74	-0,51	1,73	1,78	-2,74
Endibias	bandeja 4	2,23	1,60	1,02	1,60	-0,01	1,60	1,60	-0,20
Escarola	unidad	1,99	1,63	1,23	1,64	-0,64	1,63	1,64	-0,50
Espárragos blancos	manojo	6,28	5,74	5,29	5,77	-0,50	5,74	5,73	0,20
Espárragos verdes	manojo	4,55	3,08	2,08	3,05	0,95	3,08	3,06	0,39
Espinacas	kg	4,40	2,93	1,72	2,90	0,99	2,93	2,87	2,15
Guisantes verdes	kg	8,44	6,09	4,72	5,73	6,01	6,09	5,88	3,63
Judías verdes	kg	6,90	3,72	2,10	3,71	0,27	3,72	3,74	-0,49
Lechugas	unidad	1,53	0,94	0,54	0,94	0,82	0,94	0,95	-0,11
Lombardas	Kg.	1,68	1,34	0,97	1,34	-0,30	1,34	1,35	-0,37
Pepinos	kg	2,59	1,64	0,93	1,58	3,47	1,64	1,53	7,01
Pimientos rojos	kg	3,12	2,31	1,62	2,21	4,30	2,31	2,25	2,98
Pimientos verdes	kg	3,13	2,06	1,40	2,02	1,61	2,06	2,01	2,28
Puerros	manojo	2,73	1,67	0,88	1,68	-0,56	1,67	1,68	-0,76
Repollo	kg	1,71	1,18	0,81	1,18	0,08	1,18	1,19	-0,67
Tomate para ensalada	kg	3,99	2,02	1,07	2,03	-0,36	2,02	2,03	-0,13
Tomates para freir	kg	1,93	1,31	0,85	1,29	1,28	1,31	1,30	0,17
Zanahorias	kg	1,78	1,02	0,51	1,02	0,50	1,02	1,02	-0,01
