Acelgas	kg	3,18	2,00	1,30	1,99	0,36	1,94	1,74	11,15
Ajos	kg	6,88	5,14	3,73	5,14	0,02	5,17	5,23	-1,09
Alcachofas	kg	3,82	2,81	2,04	2,79	0,72	2,77	2,58	7,31
Berenjenas	kg	2,86	2,09	1,42	2,01	3,40	2,00	1,66	19,93
Calabacines	kg	2,46	1,52	0,93	1,38	9,34	1,43	1,35	5,83
Cebollas	kg	1,51	1,05	0,60	1,04	0,32	1,05	1,02	3,02
Champiñones	kg	5,00	3,57	2,63	3,54	0,69	3,57	3,50	1,84
Coles de Bruselas	kg	3,06	2,67	2,36	2,67	0,00	2,67	2,79	-4,42
Coliflor	kg	2,73	2,00	1,35	1,95	2,60	1,94	1,64	18,43
Endibias	bandeja 4	2,33	1,63	1,10	1,63	0,34	1,64	1,66	-1,22
Escarola	unidad	2,00	1,64	1,31	1,65	-0,71	1,64	1,59	3,22
Espárragos blancos	manojo	5,35	4,85	4,45	4,80	1,02	4,81	4,91	-2,06
Espárragos verdes	manojo	4,11	2,77	1,80	2,78	-0,31	2,78	2,77	0,03
Espinacas	kg	3,85	2,82	1,98	2,78	1,44	2,78	2,87	-3,23
Guisantes verdes	kg	5,25	4,61	4,11	4,45	3,58	4,48	4,31	3,89
Judías verdes	kg	6,76	3,99	2,58	3,99	0,11	4,01	3,80	5,32
Lechugas	unidad	1,37	0,95	0,64	0,93	1,50	0,94	0,90	4,48
Lombardas	Kg.	1,71	1,29	0,94	1,26	2,50	1,27	1,27	0,45
Pepinos	kg	2,18	1,53	1,04	1,51	0,99	1,52	1,41	7,89
Pimientos rojos	kg	3,47	2,51	1,66	2,37	5,73	2,38	2,24	6,55
Pimientos verdes	kg	2,89	2,12	1,38	2,01	5,11	2,03	1,89	7,65
Puerros	manojo	2,47	1,72	0,99	1,73	-0,38	1,73	1,69	2,84
Repollo	kg	1,82	1,34	0,95	1,28	4,87	1,29	1,16	11,30
Tomate para ensalada	kg	3,80	2,20	1,35	2,09	5,04	2,10	1,89	11,12
Tomates para freir	kg	1,90	1,32	0,89	1,27	3,81	1,27	1,17	9,01
Zanahorias	kg	1,51	1,02	0,56	1,01	0,54	1,02	0,99	2,86
