Acelgas	kg	2,82	1,86	1,12	1,89	-1,60	1,87	1,92	-2,76
Ajos	kg	7,36	5,22	3,57	5,26	-0,65	5,24	5,24	0,11
Alcachofas	kg	3,53	2,73	1,93	2,77	-1,21	2,75	2,99	-8,07
Berenjenas	kg	2,51	1,85	1,23	1,69	8,80	1,77	1,66	6,83
Calabacines	kg	2,68	1,84	1,04	1,91	-4,00	1,88	1,87	0,60
Cebollas	kg	1,54	1,05	0,56	1,08	-2,34	1,07	1,06	0,83
Champiñones	kg	4,69	3,54	2,54	3,51	1,03	3,53	3,51	0,39
Coles de Bruselas	kg	3,47	2,99	2,66	3,06	-2,16	3,03	2,93	3,45
Coliflor	kg	2,32	1,68	1,12	1,69	-0,40	1,68	1,82	-7,70
Endibias	bandeja 4	2,32	1,62	1,08	1,62	-0,09	1,62	1,63	-0,73
Escarola	unidad	2,06	1,68	1,31	1,67	0,46	1,67	1,67	0,03
Espárragos blancos	manojo	5,43	4,88	4,47	4,83	1,13	4,86	4,86	-0,13
Espárragos verdes	manojo	4,32	2,87	1,94	2,86	0,51	2,87	2,79	2,60
Espinacas	kg	4,04	2,76	1,82	2,76	-0,17	2,76	2,82	-2,25
Guisantes verdes	kg	6,97	5,69	4,90	5,81	-1,98	5,75	5,69	0,98
Judías verdes	kg	6,51	3,73	2,06	3,76	-0,90	3,75	3,85	-2,60
Lechugas	unidad	1,40	0,96	0,66	0,98	-2,70	0,97	0,97	-0,02
Lombardas	Kg.	1,65	1,31	1,00	1,36	-4,54	1,34	1,35	-0,99
Pepinos	kg	2,04	1,48	0,98	1,49	-0,63	1,49	1,49	-0,34
Pimientos rojos	kg	2,92	2,15	1,53	2,17	-0,77	2,16	2,38	-9,15
Pimientos verdes	kg	2,68	1,88	1,16	1,89	-0,91	1,88	1,92	-1,88
Puerros	manojo	2,48	1,73	1,00	1,76	-1,70	1,74	1,79	-2,42
Repollo	kg	1,70	1,28	0,86	1,32	-3,38	1,30	1,36	-4,38
Tomate para ensalada	kg	3,86	2,09	1,18	2,16	-3,06	2,13	2,27	-6,45
Tomates para freir	kg	1,97	1,32	0,90	1,32	0,28	1,32	1,42	-6,93
Zanahorias	kg	1,53	1,03	0,56	1,06	-2,09	1,05	1,05	-0,79
