Acelgas	kg	3,17	2,03	1,18	2,04	-0,28	2,04	2,05	-0,53
Ajos	kg	7,80	5,53	3,59	5,49	0,62	5,51	5,46	0,89
Alcachofas	kg	4,42	2,97	2,01	2,99	-0,54	3,00	2,80	7,03
Berenjenas	kg	2,47	1,73	1,15	1,76	-1,28	1,74	1,59	9,40
Calabacines	kg	2,25	1,41	0,84	1,35	4,40	1,37	1,38	-0,91
Cebollas	kg	1,96	1,13	0,55	1,13	0,18	1,13	1,12	0,47
Champiñones	kg	5,06	3,64	2,51	3,80	-4,40	3,70	3,67	0,86
Coles de Bruselas	kg	3,44	3,04	2,72	3,04	0,00	3,05	2,99	2,26
Coliflor	kg	2,65	1,87	1,18	1,90	-1,30	1,89	1,90	-0,62
Endibias	bandeja 4	2,24	1,59	1,02	1,59	0,06	1,59	1,60	-0,53
Escarola	unidad	2,01	1,63	1,26	1,64	-0,03	1,64	1,65	-0,40
Espárragos blancos	manojo	6,27	5,78	5,37	5,81	-0,40	5,80	5,66	2,40
Espárragos verdes	manojo	4,52	3,00	1,98	2,91	3,11	2,95	2,90	1,96
Espinacas	kg	4,25	2,88	1,78	2,91	-0,88	2,90	2,89	0,44
Guisantes verdes	kg	6,45	5,83	5,23	5,89	-1,04	5,93	6,02	-1,51
Judías verdes	kg	7,10	3,92	2,24	3,89	0,84	3,91	3,73	5,03
Lechugas	unidad	1,59	0,95	0,53	0,95	-0,45	0,95	0,94	0,71
Lombardas	Kg.	1,70	1,34	0,96	1,32	0,79	1,33	1,31	1,45
Pepinos	kg	2,61	1,53	0,87	1,51	1,50	1,52	1,46	3,70
Pimientos rojos	kg	3,11	2,34	1,65	2,32	0,69	2,34	2,42	-3,43
Pimientos verdes	kg	3,08	2,00	1,29	1,97	1,65	1,98	2,00	-1,11
Puerros	manojo	2,73	1,66	0,92	1,66	-0,23	1,65	1,64	0,84
Repollo	kg	1,74	1,20	0,89	1,21	-0,57	1,21	1,21	0,04
Tomate para ensalada	kg	4,04	2,02	1,09	2,00	1,29	2,00	1,99	0,43
Tomates para freir	kg	1,90	1,31	0,87	1,30	0,59	1,30	1,29	0,90
Zanahorias	kg	1,79	1,02	0,54	1,02	0,24	1,02	1,02	-0,08
