Acelgas	kg	3,13	2,05	1,17	2,05	-0,03	1,97	2,04	-3,68
Ajos	kg	7,67	5,46	3,60	5,50	-0,84	5,45	5,50	-0,93
Alcachofas	kg	3,20	2,62	2,14	2,60	0,90	2,60	2,46	5,46
Berenjenas	kg	2,31	1,56	1,06	1,54	0,96	1,55	1,55	-0,05
Calabacines	kg	2,31	1,39	0,85	1,35	2,55	1,38	1,37	0,80
Cebollas	kg	1,95	1,12	0,56	1,12	-0,03	1,12	1,13	-1,02
Champiñones	kg	5,21	3,67	2,52	3,74	-2,06	3,69	3,73	-1,03
Coles de Bruselas	kg	3,21	2,73	2,34	2,74	-0,54	2,74	2,71	1,07
Coliflor	kg	2,46	1,84	1,18	1,87	-1,83	1,90	1,69	12,01
Endibias	bandeja 4	2,25	1,60	0,99	1,60	0,19	1,62	1,60	1,15
Escarola	unidad	2,02	1,65	1,30	1,64	0,11	1,64	1,63	0,92
Espárragos blancos	manojo	6,23	5,55	4,86	5,50	0,80	5,53	5,62	-1,55
Espárragos verdes	manojo	4,25	2,87	1,86	2,84	1,00	2,83	2,76	2,38
Espinacas	kg	4,13	2,89	1,79	2,90	-0,14	2,93	2,82	4,03
Guisantes verdes	kg	6,79	5,97	5,30	5,71	4,38	5,63	5,46	3,21
Judías verdes	kg	6,10	3,67	2,05	3,65	0,69	3,80	3,64	4,32
Lechugas	unidad	1,53	0,94	0,56	0,94	-0,20	0,94	0,93	1,76
Lombardas	Kg.	1,68	1,32	1,03	1,31	0,87	1,32	1,29	2,72
Pepinos	kg	2,49	1,47	0,81	1,48	-0,67	1,47	1,48	-0,74
Pimientos rojos	kg	3,30	2,44	1,65	2,44	-0,09	2,46	2,57	-4,49
Pimientos verdes	kg	3,09	2,07	1,25	2,11	-1,95	2,12	2,14	-1,03
Puerros	manojo	2,50	1,64	0,93	1,63	0,45	1,68	1,64	2,68
Repollo	kg	1,76	1,19	0,86	1,18	0,53	1,19	1,16	2,94
Tomate para ensalada	kg	4,02	1,96	1,05	1,93	1,81	1,94	1,94	0,15
Tomates para freir	kg	1,89	1,27	0,84	1,25	1,90	1,25	1,22	2,49
Zanahorias	kg	1,81	1,02	0,54	1,02	0,56	1,01	1,01	0,01
