Acelgas	kg	2,88	1,86	1,21	1,81	3,02	1,86	1,83	1,90
Ajos	kg	7,41	5,35	3,79	5,37	-0,43	5,35	5,32	0,63
Alcachofas	kg	2,98	2,39	1,84	2,30	3,99	2,39	2,32	3,26
Berenjenas	kg	2,42	1,72	1,20	1,72	0,20	1,72	1,74	-0,76
Calabacines	kg	2,31	1,58	0,94	1,59	-0,21	1,58	1,65	-4,03
Cebollas	kg	1,65	1,07	0,56	1,07	0,76	1,07	1,08	-0,15
Champiñones	kg	4,74	3,63	2,75	3,66	-0,87	3,63	3,62	0,20
Coles de Bruselas	kg	3,71	3,03	2,51	2,99	1,39	3,03	3,04	-0,28
Coliflor	kg	2,08	1,56	1,06	1,54	1,17	1,56	1,53	2,00
Endibias	bandeja 4	2,30	1,62	1,06	1,62	0,24	1,62	1,65	-1,38
Escarola	unidad	2,00	1,62	1,23	1,65	-2,25	1,62	1,64	-1,63
Espárragos blancos	manojo	6,00	5,63	5,35	5,62	0,05	5,63	5,62	0,05
Espárragos verdes	manojo	4,47	3,14	2,30	3,17	-0,99	3,14	3,17	-0,93
Espinacas	kg	4,13	2,83	1,81	2,87	-1,31	2,83	2,86	-1,15
Guisantes verdes	kg	6,24	4,75	3,81	4,75	0,01	4,75	4,78	-0,60
Judías verdes	kg	7,19	4,19	2,34	3,97	5,14	4,19	4,06	3,21
Lechugas	unidad	1,38	0,92	0,64	0,92	0,52	0,92	0,93	-0,34
Lombardas	Kg.	1,69	1,29	0,97	1,27	1,00	1,29	1,31	-1,84
Pepinos	kg	2,26	1,66	1,14	1,65	0,91	1,66	1,62	2,53
Pimientos rojos	kg	3,16	2,47	1,72	2,44	1,27	2,47	2,28	8,44
Pimientos verdes	kg	2,84	2,13	1,58	2,14	-0,39	2,13	2,07	2,87
Puerros	manojo	2,54	1,81	1,11	1,75	3,31	1,81	1,78	1,57
Repollo	kg	1,61	1,21	0,81	1,20	1,18	1,21	1,22	-0,84
Tomate para ensalada	kg	3,99	2,11	1,17	2,05	2,86	2,11	2,06	2,45
Tomates para freir	kg	1,96	1,30	0,86	1,31	-0,42	1,30	1,29	1,12
Zanahorias	kg	1,55	1,02	0,57	1,01	1,26	1,02	1,02	-0,44
