Acelgas	kg	2,78	1,77	1,15	1,77	0,05	1,77	1,76	0,18
Ajos	kg	7,24	5,23	3,64	5,25	-0,29	5,23	5,26	-0,47
Alcachofas	kg	2,93	2,07	1,34	2,09	-0,83	2,07	2,18	-4,84
Berenjenas	kg	2,41	1,61	1,11	1,66	-3,01	1,61	1,73	-6,53
Calabacines	kg	2,87	1,81	1,03	2,02	-11,68	1,81	2,19	-17,32
Cebollas	kg	1,59	1,03	0,56	1,03	0,43	1,03	1,02	1,08
Champiñones	kg	5,08	3,60	2,72	3,60	-0,05	3,60	3,62	-0,49
Coles de Bruselas	kg	3,61	3,09	2,75	3,01	2,50	3,09	3,00	3,05
Coliflor	kg	2,08	1,59	1,12	1,61	-1,58	1,59	1,63	-2,60
Endibias	bandeja 4	2,37	1,67	1,15	1,67	-0,29	1,67	1,69	-1,29
Escarola	unidad	1,91	1,60	1,26	1,62	-1,06	1,60	1,60	-0,16
Espárragos blancos	manojo	5,43	4,88	4,42	5,23	-7,15	4,88	4,96	-1,55
Espárragos verdes	manojo	3,79	2,54	1,46	2,57	-1,35	2,54	2,75	-7,69
Espinacas	kg	3,88	2,67	1,79	2,68	-0,50	2,67	2,66	0,37
Guisantes verdes	kg	6,38	4,85	3,82	4,63	4,38	4,85	4,77	1,61
Judías verdes	kg	8,19	3,92	2,06	4,08	-4,04	3,92	4,16	-5,63
Lechugas	unidad	1,35	0,91	0,64	0,91	0,32	0,91	0,91	-0,25
Lombardas	Kg.	1,58	1,26	0,94	1,25	0,51	1,26	1,26	-0,01
Pepinos	kg	2,49	1,71	1,11	1,73	-0,92	1,71	1,79	-4,34
Pimientos rojos	kg	3,48	2,77	1,94	2,70	2,42	2,77	2,48	11,64
Pimientos verdes	kg	3,43	2,47	1,76	2,45	0,56	2,47	2,39	3,30
Puerros	manojo	2,45	1,67	0,91	1,67	0,52	1,67	1,67	0,29
Repollo	kg	1,58	1,20	0,88	1,20	0,28	1,20	1,20	0,28
Tomate para ensalada	kg	4,00	2,02	1,14	2,04	-0,68	2,02	2,04	-0,60
Tomates para freir	kg	1,81	1,27	0,88	1,29	-1,15	1,27	1,28	-0,78
Zanahorias	kg	1,55	1,04	0,67	1,04	-0,11	1,04	1,04	-0,53
