Acelgas	kg	4,14	1,88	1,00	1,85	1,40	1,86	1,87	-0,22
Ajos	kg	7,61	5,36	3,36	5,36	-0,12	5,37	5,38	-0,22
Alcachofas	kg	3,93	2,83	1,85	2,74	3,01	2,67	2,60	2,83
Berenjenas	kg	3,40	2,32	1,34	1,88	19,02	1,84	1,52	21,44
Calabacines	kg	3,66	2,60	1,42	2,00	22,98	2,01	1,68	20,04
Cebollas	kg	1,55	0,98	0,50	0,99	-0,63	0,99	1,00	-0,77
Champiñones	kg	5,47	3,77	2,34	3,70	1,78	3,71	3,69	0,63
Coles de Bruselas	kg	3,59	3,01	2,57	2,88	4,35	2,96	3,02	-2,16
Coliflor	kg	2,33	1,73	1,09	1,64	4,93	1,66	1,64	1,16
Endibias	bandeja 4	2,24	1,69	1,22	1,67	1,14	1,67	1,67	0,25
Escarola	unidad	1,97	1,67	1,38	1,58	5,60	1,62	1,64	-1,04
Espárragos blancos	manojo	5,14	4,74	4,36	4,69	0,99	4,69	4,72	-0,56
Espárragos verdes	manojo	4,03	2,90	2,10	2,89	0,54	2,85	2,82	1,07
Espinacas	kg	3,55	2,50	1,67	2,51	-0,08	2,50	2,50	0,09
Guisantes verdes	kg	7,13	5,72	4,50	5,82	-1,71	6,10	6,62	-7,75
Judías verdes	kg	6,97	3,90	2,48	3,79	2,97	3,79	3,79	-0,09
Lechugas	unidad	1,41	0,95	0,60	0,95	-0,39	0,94	0,92	1,62
Lombardas	Kg.	1,67	1,33	1,01	1,31	1,49	1,33	1,35	-1,31
Pepinos	kg	2,32	1,57	1,00	1,56	0,79	1,56	1,56	0,06
Pimientos rojos	kg	2,77	2,05	1,57	1,99	2,89	1,98	1,94	2,23
Pimientos verdes	kg	2,97	2,08	1,44	1,98	4,91	1,96	1,85	5,78
Puerros	manojo	2,40	1,66	0,96	1,66	-0,14	1,65	1,64	0,71
Repollo	kg	1,70	1,24	0,86	1,24	0,24	1,24	1,22	1,02
Tomate para ensalada	kg	4,39	2,01	1,22	1,95	3,11	1,96	1,95	0,31
Tomates para freir	kg	1,86	1,28	0,88	1,25	2,72	1,25	1,25	0,30
Zanahorias	kg	1,63	1,02	0,62	1,02	0,06	1,01	0,99	1,61
