Acelgas	kg	2,75	1,74	1,09	1,74	0,28	1,74	1,85	-5,83
Ajos	kg	7,28	5,26	3,63	5,26	0,06	5,26	5,29	-0,61
Alcachofas	kg	3,22	2,21	1,32	2,29	-3,33	2,25	2,41	-6,57
Berenjenas	kg	2,72	1,80	1,14	1,81	-0,88	1,80	1,90	-4,94
Calabacines	kg	3,38	2,27	1,41	2,39	-5,44	2,33	2,54	-8,35
Cebollas	kg	1,77	1,02	0,55	1,01	1,36	1,02	1,01	0,80
Champiñones	kg	5,14	3,63	2,73	3,62	0,32	3,63	3,71	-2,20
Coles de Bruselas	kg	3,52	3,02	2,65	2,96	2,03	2,99	3,00	-0,45
Coliflor	kg	2,16	1,64	1,14	1,66	-1,25	1,65	1,63	0,96
Endibias	bandeja 4	2,35	1,69	1,20	1,70	-0,24	1,69	1,68	0,85
Escarola	unidad	1,91	1,59	1,27	1,58	0,65	1,59	1,58	0,80
Espárragos blancos	manojo	5,15	4,84	4,50	4,78	1,27	4,81	4,81	0,14
Espárragos verdes	manojo	3,99	2,81	1,76	2,92	-3,78	2,86	2,98	-3,88
Espinacas	kg	3,68	2,64	1,88	2,65	-0,30	2,64	2,61	1,39
Guisantes verdes	kg	6,36	4,95	4,12	4,88	1,45	4,92	5,14	-4,32
Judías verdes	kg	8,15	4,16	2,41	4,20	-0,78	4,18	4,15	0,80
Lechugas	unidad	1,32	0,91	0,59	0,91	-0,09	0,91	0,90	0,79
Lombardas	Kg.	1,68	1,29	0,96	1,28	0,31	1,28	1,30	-1,06
Pepinos	kg	2,53	1,82	1,17	1,84	-0,64	1,83	1,80	1,70
Pimientos rojos	kg	3,12	2,37	1,68	2,23	5,90	2,30	2,06	11,35
Pimientos verdes	kg	3,19	2,31	1,68	2,31	-0,13	2,31	2,31	0,30
Puerros	manojo	2,44	1,68	0,93	1,67	0,65	1,68	1,66	0,87
Repollo	kg	1,58	1,21	0,91	1,21	-0,15	1,21	1,22	-1,26
Tomate para ensalada	kg	3,89	2,02	1,23	2,02	0,30	2,02	1,96	2,95
Tomates para freir	kg	1,85	1,29	0,88	1,27	1,41	1,28	1,26	1,52
Zanahorias	kg	1,56	1,05	0,66	1,05	-0,16	1,05	1,02	2,74
