Acelgas	kg	3,28	2,02	1,20	2,02	-0,06	2,02	2,03	-0,53
Ajos	kg	7,86	5,60	3,60	5,55	0,89	5,57	5,52	1,02
Alcachofas	kg	4,45	2,93	2,00	2,99	-2,22	2,96	2,99	-0,93
Berenjenas	kg	2,51	1,70	1,11	1,67	1,68	1,68	1,73	-2,84
Calabacines	kg	2,40	1,50	0,87	1,48	1,68	1,49	1,40	6,56
Cebollas	kg	1,96	1,13	0,56	1,12	0,66	1,13	1,13	-0,20
Champiñones	kg	5,00	3,64	2,49	3,64	-0,15	3,64	3,69	-1,18
Coles de Bruselas	kg	3,36	2,92	2,62	2,88	1,59	2,90	3,05	-5,02
Coliflor	kg	2,50	1,78	1,14	1,83	-2,78	1,80	1,89	-4,40
Endibias	bandeja 4	2,24	1,60	1,02	1,60	0,18	1,60	1,60	0,44
Escarola	unidad	1,99	1,64	1,25	1,64	0,07	1,64	1,64	-0,05
Espárragos blancos	manojo	6,22	5,69	5,28	5,78	-1,46	5,73	5,82	-1,44
Espárragos verdes	manojo	4,76	3,09	2,02	3,04	1,71	3,07	2,97	3,16
Espinacas	kg	4,16	2,84	1,72	2,84	-0,18	2,84	2,89	-1,81
Guisantes verdes	kg	7,62	5,96	4,65	6,03	-1,13	6,00	5,91	1,45
Judías verdes	kg	6,98	3,75	2,20	3,75	0,00	3,75	3,89	-3,53
Lechugas	unidad	1,59	0,95	0,55	0,94	0,67	0,95	0,95	-0,43
Lombardas	Kg.	1,68	1,35	0,96	1,34	0,61	1,35	1,33	1,36
Pepinos	kg	2,43	1,50	0,83	1,51	-0,48	1,50	1,52	-1,02
Pimientos rojos	kg	3,03	2,26	1,63	2,29	-1,43	2,28	2,34	-2,68
Pimientos verdes	kg	3,15	2,05	1,40	1,98	3,39	2,01	1,98	1,43
Puerros	manojo	2,73	1,69	0,93	1,67	0,90	1,68	1,66	1,50
Repollo	kg	1,77	1,20	0,79	1,19	0,25	1,20	1,21	-0,93
Tomate para ensalada	kg	4,10	2,03	1,08	2,03	-0,39	2,03	2,01	1,04
Tomates para freir	kg	1,92	1,32	0,84	1,32	-0,25	1,32	1,31	0,62
Zanahorias	kg	1,79	1,02	0,51	1,03	-1,00	1,03	1,02	0,85
