Acelgas	kg	3,19	2,04	1,05	2,04	-0,14	2,04	2,04	0,00
Ajos	kg	8,15	5,41	2,87	5,44	-0,44	5,41	5,45	-0,71
Alcachofas	kg	4,61	3,14	2,22	2,97	5,37	3,14	2,85	10,34
Berenjenas	kg	2,68	1,71	1,13	1,73	-0,98	1,71	1,71	-0,05
Calabacines	kg	2,48	1,36	0,82	1,38	-1,32	1,36	1,41	-3,02
Cebollas	kg	1,70	1,06	0,56	1,06	-0,24	1,06	1,07	-0,96
Champiñones	kg	5,49	3,69	2,29	3,68	0,21	3,69	3,65	1,17
Coles de Bruselas	kg	5,09	4,32	3,73	4,32	0,00	4,32	4,32	-0,02
Coliflor	kg	2,36	1,68	1,05	1,69	-0,90	1,68	1,66	0,87
Endibias	bandeja 4	2,12	1,56	1,02	1,57	-0,10	1,56	1,56	-0,05
Escarola	unidad	1,90	1,61	1,31	1,61	-0,10	1,61	1,61	-0,11
Espárragos blancos	manojo	6,34	5,71	5,26	5,71	0,00	5,71	5,48	4,20
Espárragos verdes	manojo	4,41	2,91	1,89	2,89	0,73	2,91	2,72	7,08
Espinacas	kg	4,52	2,99	1,89	2,99	0,20	2,99	2,97	0,65
Guisantes verdes	kg	6,99	6,10	5,16	6,09	0,26	6,10	6,11	-0,01
Judías verdes	kg	6,75	3,99	2,25	4,06	-1,74	3,99	3,92	1,83
Lechugas	unidad	1,43	0,93	0,57	0,92	0,91	0,93	0,91	1,91
Lombardas	Kg.	1,71	1,34	0,99	1,32	0,86	1,34	1,32	1,09
Pepinos	kg	2,22	1,43	0,84	1,43	0,13	1,43	1,44	-0,57
Pimientos rojos	kg	3,26	2,42	1,78	2,38	1,88	2,42	2,32	4,16
Pimientos verdes	kg	3,30	2,17	1,48	2,19	-1,06	2,17	2,20	-1,32
Puerros	manojo	2,97	1,71	0,92	1,71	0,04	1,71	1,72	-1,06
Repollo	kg	2,06	1,24	0,82	1,23	0,34	1,24	1,24	-0,01
Tomate para ensalada	kg	4,01	2,01	1,09	2,01	0,13	2,01	1,99	1,03
Tomates para freir	kg	1,95	1,25	0,87	1,27	-1,33	1,25	1,26	-0,58
Zanahorias	kg	1,73	0,99	0,51	0,99	-0,04	0,99	0,99	-0,25
