Acelgas	kg	3,13	2,03	1,10	2,05	-0,73	2,04	2,07	-1,54
Ajos	kg	8,48	5,61	3,38	5,62	-0,07	5,62	5,63	-0,24
Alcachofas	kg	3,70	2,08	1,26	2,03	2,41	2,06	2,13	-3,08
Berenjenas	kg	2,71	1,69	1,14	1,67	0,97	1,68	1,75	-4,00
Calabacines	kg	2,66	1,44	0,83	1,43	0,58	1,44	1,55	-7,48
Cebollas	kg	1,81	1,07	0,58	1,07	0,43	1,07	1,07	-0,46
Champiñones	kg	4,92	3,60	2,31	3,60	0,06	3,60	3,61	-0,20
Coles de Bruselas	kg	4,86	4,05	3,28	4,21	-4,09	4,13	4,25	-2,86
Coliflor	kg	2,31	1,62	1,10	1,60	1,69	1,61	1,51	6,54
Endibias	bandeja 4	2,27	1,60	1,01	1,59	0,31	1,59	1,60	-0,36
Escarola	unidad	2,06	1,67	1,33	1,67	0,29	1,67	1,67	-0,06
Espárragos blancos	manojo	6,52	5,73	4,96	5,80	-1,23	5,76	5,87	-1,81
Espárragos verdes	manojo	3,93	2,46	1,47	2,47	-0,48	2,47	2,78	-11,30
Espinacas	kg	4,30	2,85	1,84	2,85	-0,06	2,85	2,90	-1,53
Guisantes verdes	kg	6,76	5,29	3,87	5,16	2,58	5,23	5,43	-3,78
Judías verdes	kg	7,61	3,87	2,00	3,91	-1,23	3,89	4,06	-4,12
Lechugas	unidad	1,34	0,92	0,55	0,92	0,05	0,92	0,94	-2,18
Lombardas	Kg.	1,71	1,34	0,92	1,35	-0,75	1,34	1,34	0,00
Pepinos	kg	2,45	1,71	1,11	1,71	0,21	1,71	1,86	-7,99
Pimientos rojos	kg	3,39	2,51	1,89	2,51	0,06	2,51	2,60	-3,24
Pimientos verdes	kg	3,53	2,35	1,67	2,37	-0,58	2,36	2,46	-4,01
Puerros	manojo	3,00	1,78	1,00	1,78	-0,09	1,78	1,78	0,20
Repollo	kg	2,14	1,27	0,75	1,25	1,69	1,26	1,26	-0,63
Tomate para ensalada	kg	4,27	2,21	1,21	2,23	-0,68	2,22	2,22	-0,24
Tomates para freir	kg	2,13	1,42	0,92	1,47	-2,99	1,45	1,49	-3,03
Zanahorias	kg	1,69	1,01	0,54	1,01	0,26	1,01	1,00	0,24
