Acelgas	kg	3,16	2,03	1,20	2,03	-0,20	2,03	2,05	-0,67
Ajos	kg	7,81	5,54	3,61	5,53	0,28	5,52	5,46	1,06
Alcachofas	kg	4,46	2,97	1,98	2,97	-0,14	2,99	2,80	6,76
Berenjenas	kg	2,59	1,71	1,03	1,73	-1,30	1,73	1,59	8,93
Calabacines	kg	2,35	1,48	0,85	1,41	4,66	1,40	1,38	1,12
Cebollas	kg	1,96	1,13	0,54	1,13	-0,29	1,13	1,12	0,44
Champiñones	kg	4,96	3,65	2,54	3,64	0,25	3,69	3,67	0,54
Coles de Bruselas	kg	3,42	3,05	2,74	3,04	0,22	3,05	2,99	2,21
Coliflor	kg	2,62	1,87	1,19	1,87	-0,09	1,89	1,90	-0,91
Endibias	bandeja 4	2,24	1,60	1,02	1,59	0,46	1,60	1,60	-0,41
Escarola	unidad	2,01	1,64	1,26	1,63	0,03	1,64	1,65	-0,45
Espárragos blancos	manojo	6,81	5,87	5,15	5,78	1,52	5,82	5,66	2,72
Espárragos verdes	manojo	4,55	3,03	2,01	3,00	0,88	2,97	2,90	2,61
Espinacas	kg	4,21	2,88	1,76	2,88	-0,13	2,89	2,89	0,26
Guisantes verdes	kg	6,50	5,85	5,23	5,83	0,42	5,91	6,02	-1,84
Judías verdes	kg	7,00	3,81	2,23	3,92	-3,03	3,89	3,73	4,31
Lechugas	unidad	1,59	0,95	0,55	0,95	0,48	0,95	0,94	0,73
Lombardas	Kg.	1,68	1,33	0,97	1,34	-0,59	1,33	1,31	1,44
Pepinos	kg	2,43	1,51	0,86	1,53	-1,22	1,52	1,46	3,64
Pimientos rojos	kg	3,13	2,35	1,68	2,34	0,57	2,34	2,42	-3,24
Pimientos verdes	kg	3,08	2,00	1,29	2,00	0,17	1,98	2,00	-0,79
Puerros	manojo	2,73	1,67	0,93	1,66	0,63	1,66	1,64	1,08
Repollo	kg	1,78	1,21	0,90	1,20	0,78	1,21	1,21	0,13
Tomate para ensalada	kg	4,08	2,03	1,07	2,02	0,42	2,01	1,99	0,83
Tomates para freir	kg	1,94	1,33	0,86	1,31	1,31	1,31	1,29	1,33
Zanahorias	kg	1,79	1,01	0,51	1,02	-0,61	1,02	1,02	-0,18
