Acelgas	kg	4,14	1,88	1,00	1,88	-0,01	1,88	1,87	0,92
Ajos	kg	7,60	5,32	3,35	5,34	-0,45	5,32	5,36	-0,92
Alcachofas	kg	3,97	2,85	1,92	2,83	0,77	2,85	2,70	5,62
Berenjenas	kg	3,35	2,40	1,47	2,31	3,50	2,40	1,93	23,95
Calabacines	kg	3,89	2,84	1,50	2,74	3,23	2,84	2,16	31,39
Cebollas	kg	1,54	0,99	0,57	0,99	0,19	0,99	0,99	-0,14
Champiñones	kg	5,41	3,70	2,36	3,76	-1,73	3,70	3,72	-0,61
Coles de Bruselas	kg	3,60	2,91	2,42	2,85	2,02	2,91	2,93	-0,88
Coliflor	kg	2,27	1,70	1,11	1,71	-0,51	1,70	1,67	1,80
Endibias	bandeja 4	2,34	1,69	1,17	1,69	0,00	1,69	1,67	0,85
Escarola	unidad	1,87	1,59	1,29	1,67	-5,31	1,59	1,63	-2,58
Espárragos blancos	manojo	5,07	4,78	4,48	4,71	1,60	4,78	4,69	1,88
Espárragos verdes	manojo	4,30	2,98	2,11	2,92	2,08	2,98	2,86	4,22
Espinacas	kg	3,65	2,57	1,70	2,54	1,12	2,57	2,51	2,20
Guisantes verdes	kg	7,16	5,65	4,33	5,71	-0,95	5,65	6,03	-6,18
Judías verdes	kg	7,13	3,96	2,43	3,94	0,53	3,96	3,82	3,70
Lechugas	unidad	1,30	0,93	0,61	0,94	-1,46	0,93	0,94	-1,48
Lombardas	Kg.	1,71	1,33	1,00	1,32	0,71	1,33	1,33	0,32
Pepinos	kg	2,34	1,59	1,02	1,59	-0,05	1,59	1,57	1,45
Pimientos rojos	kg	2,76	2,09	1,67	2,08	0,26	2,09	2,00	4,32
Pimientos verdes	kg	3,10	2,20	1,51	2,16	1,44	2,20	2,00	9,81
Puerros	manojo	2,40	1,66	0,99	1,66	-0,06	1,66	1,65	0,23
Repollo	kg	1,65	1,25	0,85	1,24	0,64	1,25	1,24	1,23
Tomate para ensalada	kg	4,44	2,03	1,25	2,03	0,44	2,03	1,97	3,23
Tomates para freir	kg	1,85	1,31	0,95	1,30	0,66	1,31	1,26	3,53
Zanahorias	kg	1,58	1,02	0,64	1,02	-0,29	1,02	1,01	0,41
