Acelgas	kg	3,43	2,08	1,06	2,05	1,28	2,06	2,05	0,52
Ajos	kg	8,00	5,31	2,89	5,30	0,20	5,31	5,30	0,23
Alcachofas	kg	4,83	3,35	2,23	3,38	-0,97	3,36	3,38	-0,31
Berenjenas	kg	3,33	2,16	1,38	2,18	-0,98	2,17	2,07	4,88
Calabacines	kg	3,76	2,33	1,32	2,26	2,84	2,29	1,73	32,88
Cebollas	kg	1,70	1,05	0,54	1,05	-0,11	1,05	1,06	-0,96
Champiñones	kg	5,43	3,78	2,34	3,79	-0,31	3,78	3,73	1,32
Coles de Bruselas	kg	4,26	3,77	3,34	3,88	-2,78	3,82	4,16	-8,00
Coliflor	kg	2,65	1,76	1,11	1,81	-2,50	1,79	1,72	3,53
Endibias	bandeja 4	2,12	1,54	1,02	1,55	-0,26	1,54	1,54	0,01
Escarola	unidad	1,91	1,60	1,31	1,60	-0,08	1,60	1,60	0,03
Espárragos blancos	manojo	6,67	5,99	5,30	6,08	-1,47	6,03	5,95	1,47
Espárragos verdes	manojo	4,38	2,91	2,00	2,91	0,02	2,91	2,91	-0,08
Espinacas	kg	4,54	3,07	1,95	3,09	-0,67	3,08	3,04	1,37
Guisantes verdes	kg	6,95	6,17	5,30	6,17	0,00	6,17	6,10	1,08
Judías verdes	kg	6,85	4,13	2,31	4,23	-2,63	4,18	4,33	-3,54
Lechugas	unidad	1,39	0,93	0,54	0,93	0,16	0,93	0,92	0,89
Lombardas	Kg.	1,68	1,31	0,96	1,32	-0,74	1,32	1,32	0,05
Pepinos	kg	2,28	1,51	0,91	1,52	-0,55	1,51	1,52	-0,17
Pimientos rojos	kg	3,12	2,34	1,67	2,35	-0,47	2,35	2,39	-1,98
Pimientos verdes	kg	3,27	2,17	1,48	2,17	0,06	2,17	2,11	2,47
Puerros	manojo	3,00	1,77	0,91	1,75	1,15	1,76	1,74	1,48
Repollo	kg	2,13	1,27	0,77	1,24	1,71	1,26	1,25	0,40
Tomate para ensalada	kg	4,12	2,12	1,14	2,14	-0,91	2,13	2,02	5,33
Tomates para freir	kg	2,16	1,43	0,97	1,40	1,68	1,41	1,31	7,84
Zanahorias	kg	1,70	0,97	0,51	0,97	-0,53	0,97	0,97	-0,15
