Acelgas	kg	2,77	1,79	1,19	1,74	2,83	1,76	1,85	-4,87
Ajos	kg	7,28	5,26	3,63	5,26	-0,12	5,26	5,29	-0,64
Alcachofas	kg	3,09	2,15	1,34	2,21	-2,80	2,22	2,41	-7,91
Berenjenas	kg	2,64	1,68	1,09	1,80	-6,99	1,76	1,90	-7,14
Calabacines	kg	3,27	2,16	1,16	2,27	-5,20	2,27	2,54	-10,63
Cebollas	kg	1,76	1,03	0,56	1,02	0,32	1,02	1,01	1,14
Champiñones	kg	5,07	3,63	2,71	3,63	-0,14	3,63	3,71	-2,20
Coles de Bruselas	kg	3,54	3,01	2,62	3,02	-0,35	2,99	3,00	-0,22
Coliflor	kg	2,15	1,62	1,12	1,64	-1,10	1,64	1,63	0,39
Endibias	bandeja 4	2,35	1,69	1,18	1,69	0,19	1,69	1,68	0,87
Escarola	unidad	1,91	1,60	1,28	1,59	0,31	1,59	1,58	1,02
Espárragos blancos	manojo	5,24	4,98	4,72	4,84	2,78	4,87	4,81	1,31
Espárragos verdes	manojo	3,89	2,79	1,76	2,81	-0,53	2,84	2,98	-4,64
Espinacas	kg	3,68	2,65	1,87	2,64	0,20	2,64	2,61	1,41
Guisantes verdes	kg	6,25	4,76	3,80	4,95	-4,08	4,86	5,14	-5,35
Judías verdes	kg	8,33	4,21	2,41	4,16	1,18	4,19	4,15	1,06
Lechugas	unidad	1,33	0,92	0,60	0,91	0,88	0,91	0,90	1,07
Lombardas	Kg.	1,58	1,24	0,92	1,29	-3,86	1,27	1,30	-2,24
Pepinos	kg	2,50	1,79	1,19	1,82	-2,04	1,82	1,80	0,91
Pimientos rojos	kg	3,26	2,53	1,76	2,37	6,33	2,37	2,06	15,06
Pimientos verdes	kg	3,33	2,44	1,73	2,31	5,32	2,36	2,31	2,16
Puerros	manojo	2,41	1,67	0,93	1,68	-0,70	1,67	1,66	0,74
Repollo	kg	1,54	1,19	0,90	1,21	-1,52	1,20	1,22	-1,77
Tomate para ensalada	kg	3,97	2,06	1,28	2,02	1,87	2,03	1,96	3,65
Tomates para freir	kg	1,86	1,28	0,88	1,29	-0,52	1,28	1,26	1,58
Zanahorias	kg	1,55	1,04	0,63	1,05	-1,01	1,05	1,02	2,37
