Acelgas	kg	3,04	1,97	1,13	1,95	0,91	1,96	1,89	3,51
Ajos	kg	7,83	5,52	3,74	5,52	-0,04	5,52	5,47	0,83
Berenjenas	kg	2,27	1,55	1,03	1,55	-0,52	1,55	1,60	-3,41
Calabacines	kg	2,28	1,40	0,87	1,43	-2,24	1,42	1,46	-2,99
Cebollas	kg	2,07	1,16	0,57	1,16	-0,69	1,16	1,16	0,27
Champiñones	kg	5,39	3,73	2,53	3,70	1,00	3,72	3,67	1,32
Coles de Bruselas	kg	3,40	2,99	2,64	3,18	-6,37	3,09	3,15	-2,04
Coliflor	kg	2,33	1,73	1,17	1,85	-6,80	1,79	1,94	-7,84
Endibias	bandeja 4	2,23	1,60	1,00	1,60	-0,18	1,60	1,61	-0,44
Escarola	unidad	2,02	1,64	1,26	1,64	-0,45	1,64	2,11	-22,11
Espárragos blancos	manojo	6,81	5,85	4,95	5,96	-1,89	5,90	5,98	-1,28
Espárragos verdes	manojo	4,00	2,48	1,54	2,48	0,02	2,48	2,56	-3,15
Espinacas	kg	4,03	2,74	1,64	2,74	-0,16	2,74	2,77	-0,99
Guisantes verdes	kg	6,32	5,03	3,97	5,04	-0,08	5,03	4,89	2,95
Judías verdes	kg	6,94	3,49	1,82	3,64	-4,15	3,56	3,90	-8,57
Lechugas	unidad	1,50	0,92	0,56	0,92	-0,28	0,92	0,93	-0,87
Lombardas	Kg.	1,66	1,26	0,97	1,26	-0,31	1,26	1,29	-2,28
Pepinos	kg	2,48	1,52	0,79	1,55	-2,16	1,53	1,57	-2,29
Pimientos rojos	kg	3,09	2,36	1,69	2,37	-0,17	2,37	2,38	-0,61
Pimientos verdes	kg	3,03	2,09	1,33	2,13	-2,13	2,11	2,28	-7,42
Puerros	manojo	2,47	1,67	0,96	1,68	-0,60	1,67	1,71	-2,34
Repollo	kg	1,65	1,16	0,79	1,15	0,40	1,16	1,15	0,39
Tomate para ensalada	kg	4,12	1,94	0,96	1,98	-2,08	1,96	2,09	-5,97
Tomates para freir	kg	1,91	1,22	0,82	1,25	-2,14	1,23	1,26	-2,41
Zanahorias	kg	1,79	1,01	0,53	1,02	-0,57	1,02	1,03	-1,72
