Acelgas	kg	3,07	2,01	1,13	2,02	-0,29	2,01	1,98	1,56
Ajos	kg	7,72	5,51	3,71	5,50	0,14	5,51	5,51	-0,04
Alcachofas	kg	3,02	2,36	1,81			2,36		
Berenjenas	kg	2,27	1,56	1,05	1,54	0,88	1,56	1,55	0,67
Calabacines	kg	2,24	1,37	0,91	1,38	-0,85	1,37	1,39	-1,52
Cebollas	kg	2,04	1,13	0,56	1,14	-1,00	1,13	1,15	-2,01
Champiñones	kg	5,33	3,70	2,54	3,72	-0,54	3,70	3,72	-0,55
Coles de Bruselas	kg	3,16	2,72	2,33	2,71	0,33	2,72	2,86	-4,99
Coliflor	kg	2,18	1,57	1,06	1,56	0,56	1,57	1,67	-6,04
Endibias	bandeja 4	2,26	1,60	1,00	1,60	-0,46	1,60	1,60	-0,16
Escarola	unidad	2,02	1,62	1,23	1,62	-0,34	1,62	1,63	-0,94
Espárragos blancos	manojo	6,34	5,68	5,03	5,71	-0,52	5,68	5,83	-2,68
Espárragos verdes	manojo	3,87	2,64	1,76	2,55	3,40	2,64	2,50	5,75
Espinacas	kg	4,16	2,81	1,65	2,83	-0,71	2,81	2,78	1,32
Guisantes verdes	kg	6,61	5,19	4,18	5,12	1,30	5,19	5,09	1,88
Judías verdes	kg	6,57	3,60	1,80	3,51	2,56	3,60	3,52	2,15
Lechugas	unidad	1,49	0,93	0,56	0,94	-0,92	0,93	0,92	0,86
Lombardas	Kg.	1,65	1,28	0,96	1,26	1,16	1,28	1,26	1,77
Pepinos	kg	2,49	1,49	0,80	1,49	-0,08	1,49	1,51	-1,34
Pimientos rojos	kg	3,38	2,68	1,96	2,69	-0,38	2,68	2,49	7,56
Pimientos verdes	kg	3,10	2,11	1,30	2,09	1,28	2,11	2,10	0,63
Puerros	manojo	2,48	1,65	0,97	1,65	-0,15	1,65	1,66	-0,76
Repollo	kg	1,67	1,16	0,77	1,17	-1,03	1,16	1,16	-0,10
Tomate para ensalada	kg	4,13	1,94	0,95	1,92	1,07	1,94	1,94	-0,30
Tomates para freir	kg	1,88	1,23	0,86	1,22	1,16	1,23	1,22	0,69
Zanahorias	kg	1,79	1,01	0,55	1,01	0,11	1,01	1,01	-0,05
