Acelgas	kg	2,93	1,89	1,11	1,89	-0,08	1,89	2,04	-7,52
Ajos	kg	7,41	5,38	3,73	5,47	-1,61	5,43	5,50	-1,40
Alcachofas	kg	3,15	2,59	2,00	2,57	0,79	2,58	2,46	4,87
Berenjenas	kg	2,17	1,55	1,08	1,55	-0,30	1,55	1,55	-0,02
Calabacines	kg	2,10	1,40	0,96	1,38	1,51	1,39	1,37	1,48
Cebollas	kg	1,78	1,12	0,60	1,09	2,55	1,11	1,13	-1,70
Champiñones	kg	4,58	3,67	2,87	3,69	-0,64	3,68	3,73	-1,33
Coles de Bruselas	kg	3,21	2,74	2,34	2,74	0,02	2,74	2,71	1,20
Coliflor	kg	2,59	1,95	1,39	1,93	1,07	1,94	1,69	14,59
Endibias	bandeja 4	2,29	1,65	1,05	1,61	2,23	1,63	1,60	2,00
Escarola	unidad	2,00	1,63	1,30	1,65	-1,02	1,64	1,63	0,82
Espárragos blancos	manojo	5,92	5,52	5,13	5,55	-0,52	5,53	5,62	-1,50
Espárragos verdes	manojo	4,07	2,81	1,86	2,79	0,82	2,80	2,76	1,48
Espinacas	kg	4,27	3,03	1,96	2,90	4,22	2,96	2,82	5,25
Guisantes verdes	kg	6,32	5,46	4,74	5,38	1,41	5,42	5,46	-0,66
Judías verdes	kg	6,57	4,00	2,23	3,88	2,99	3,94	3,64	8,16
Lechugas	unidad	1,48	0,95	0,61	0,94	1,32	0,95	0,93	2,02
Lombardas	Kg.	1,71	1,35	1,06	1,30	3,70	1,33	1,29	3,23
Pepinos	kg	2,02	1,47	0,88	1,45	1,84	1,46	1,48	-1,12
Pimientos rojos	kg	3,25	2,47	1,71	2,47	0,01	2,47	2,57	-3,96
Pimientos verdes	kg	3,06	2,14	1,48	2,17	-1,17	2,16	2,14	0,58
Puerros	manojo	2,56	1,74	0,93	1,70	2,07	1,72	1,64	5,21
Repollo	kg	1,68	1,21	0,91	1,19	1,41	1,20	1,16	3,61
Tomate para ensalada	kg	4,00	1,96	1,06	1,91	2,95	1,93	1,94	-0,17
Tomates para freir	kg	1,86	1,24	0,82	1,25	-0,18	1,25	1,22	1,82
Zanahorias	kg	1,61	1,02	0,58	0,98	3,55	1,00	1,01	-1,14
