Acelgas	kg	4,16	1,88	0,99	1,89	-0,23	1,89	1,89	-0,26
Ajos	kg	7,56	5,30	3,32	5,30	0,06	5,30	5,31	-0,14
Alcachofas	kg	3,60	2,44	1,53	2,53	-3,59	2,49	2,83	-12,13
Berenjenas	kg	2,90	1,94	1,33	2,00	-3,13	1,97	2,27	-13,29
Calabacines	kg	3,76	2,58	1,55	2,74	-6,22	2,66	2,98	-10,88
Cebollas	kg	1,59	1,00	0,54	1,01	-0,52	1,01	0,99	1,31
Champiñones	kg	5,41	3,76	2,75	3,72	1,01	3,74	3,70	0,98
Coles de Bruselas	kg	3,63	3,02	2,60	3,02	0,24	3,02	2,92	3,56
Coliflor	kg	2,26	1,64	1,07	1,67	-1,66	1,65	1,69	-2,37
Endibias	bandeja 4	2,34	1,67	1,16	1,68	-0,72	1,68	1,69	-0,83
Escarola	unidad	1,87	1,56	1,23	1,59	-1,47	1,57	1,58	-0,59
Espárragos blancos	manojo	5,03	4,81	4,59	4,84	-0,68	4,83	4,82	0,12
Espárragos verdes	manojo	4,16	3,01	2,13	3,02	-0,29	3,02	3,00	0,54
Espinacas	kg	3,71	2,60	1,78	2,61	-0,42	2,60	2,58	0,76
Guisantes verdes	kg	6,75	5,31	4,28	5,09	4,06	5,20	5,39	-3,48
Judías verdes	kg	7,99	4,13	2,42	4,21	-1,98	4,17	4,06	2,68
Lechugas	unidad	1,38	0,90	0,58	0,90	-0,10	0,90	0,92	-1,70
Lombardas	Kg.	1,72	1,31	0,99	1,31	-0,16	1,31	1,33	-1,49
Pepinos	kg	2,53	1,78	1,12	1,77	0,67	1,78	1,65	7,63
Pimientos rojos	kg	2,72	2,03	1,54	2,04	-0,33	2,04	2,08	-1,79
Pimientos verdes	kg	3,36	2,31	1,62	2,32	-0,46	2,32	2,28	1,70
Puerros	manojo	2,44	1,64	0,98	1,68	-2,01	1,66	1,66	0,21
Repollo	kg	1,67	1,23	0,85	1,24	-0,38	1,23	1,24	-0,65
Tomate para ensalada	kg	3,69	1,95	1,11	1,95	0,04	1,95	2,01	-2,97
Tomates para freir	kg	1,84	1,25	0,87	1,26	-0,57	1,25	1,29	-2,95
Zanahorias	kg	1,55	1,01	0,63	1,01	-0,09	1,01	1,02	-0,38
