Acelgas	kg	2,83	1,88	1,31	1,94	-3,07	1,83	1,79	2,27
Ajos	kg	6,92	5,17	3,72	5,25	-1,50	5,24	5,26	-0,42
Alcachofas	kg	3,35	2,62	2,00	2,67	-1,89	2,53		
Berenjenas	kg	2,23	1,57	1,06	1,47	5,98	1,52	1,56	-2,81
Calabacines	kg	2,31	1,35	0,82	1,30	3,69	1,34	1,42	-5,67
Cebollas	kg	1,53	1,00	0,58	1,04	-3,82	1,03	1,03	0,13
Champiñones	kg	4,40	3,47	2,60	3,51	-1,06	3,55	3,63	-2,15
Coles de Bruselas	kg	3,22	2,74	2,39	2,76	-0,96	2,73	3,01	-9,44
Coliflor	kg	1,93	1,51	1,08	1,51	-0,44	1,51	1,48	2,11
Endibias	bandeja 4	2,31	1,65	1,15	1,65	0,09	1,68	1,69	-0,38
Escarola	unidad	1,85	1,55	1,20	1,55	-0,51	1,57	1,59	-1,41
Espárragos blancos	manojo	5,55	4,99	4,60	4,97	0,43	4,92	4,93	-0,20
Espárragos verdes	manojo	3,99	2,76	1,83	2,69	2,71	2,66	2,50	6,13
Espinacas	kg	4,12	2,91	1,99	2,86	1,58	2,85	2,72	4,54
Guisantes verdes	kg	4,78	4,17	3,57	4,17	0,05	4,40	4,55	-3,37
Judías verdes	kg	6,71	3,68	1,93	3,54	3,88	3,55	3,70	-4,15
Lechugas	unidad	1,24	0,87	0,57	0,88	-1,06	0,89	0,89	-0,73
Lombardas	Kg.	1,61	1,25	0,92	1,24	1,54	1,25	1,27	-1,58
Pepinos	kg	1,99	1,39	0,96	1,25	10,31	1,34	1,47	-8,87
Pimientos rojos	kg	3,11	2,32	1,66	2,22	4,17	2,34	2,56	-8,74
Pimientos verdes	kg	2,78	1,89	1,18	1,87	1,36	1,94	2,23	-12,83
Puerros	manojo	2,42	1,69	1,00	1,69	0,22	1,72	1,70	0,85
Repollo	kg	1,54	1,18	0,86	1,17	0,93	1,20	1,21	-0,72
Tomate para ensalada	kg	3,63	1,86	1,06	1,88	-1,21	1,88	1,95	-3,53
Tomates para freir	kg	1,67	1,18	0,80	1,11	6,51	1,17	1,21	-3,54
Zanahorias	kg	1,47	0,98	0,58	0,98	0,63	1,01	1,02	-1,88
