Acelgas	kg	2,80	1,84	1,14	1,85	-0,30	1,86	1,92	-3,46
Ajos	kg	7,36	5,21	3,57	5,22	-0,20	5,23	5,24	-0,10
Alcachofas	kg	3,47	2,59	1,76	2,59	0,09	2,67	2,99	-10,72
Berenjenas	kg	2,55	1,90	1,27	1,91	-0,67	1,84	1,66	11,02
Calabacines	kg	2,60	1,80	1,05	1,82	-0,92	1,84	1,87	-1,18
Cebollas	kg	1,56	1,05	0,55	1,05	-0,09	1,06	1,06	0,05
Champiñones	kg	4,73	3,62	2,62	3,56	1,49	3,56	3,51	1,30
Coles de Bruselas	kg	3,48	2,97	2,58	2,96	0,29	3,00	2,93	2,48
Coliflor	kg	2,28	1,63	1,08	1,64	-0,25	1,66	1,82	-8,97
Endibias	bandeja 4	2,31	1,62	1,09	1,62	0,14	1,62	1,63	-0,85
Escarola	unidad	2,05	1,68	1,30	1,68	-0,32	1,68	1,67	0,20
Espárragos blancos	manojo	5,55	4,89	4,36	4,94	-0,87	4,89	4,86	0,48
Espárragos verdes	manojo	4,36	2,93	1,97	2,93	0,04	2,90	2,79	3,72
Espinacas	kg	4,04	2,76	1,82	2,75	0,35	2,76	2,82	-2,32
Guisantes verdes	kg	8,26	5,95	4,32	6,22	-4,62	5,92	5,69	3,92
Judías verdes	kg	6,50	3,81	2,17	3,78	0,79	3,77	3,85	-1,96
Lechugas	unidad	1,41	0,95	0,64	0,96	-0,13	0,96	0,97	-0,70
Lombardas	Kg.	1,67	1,29	0,95	1,29	-0,12	1,31	1,35	-2,55
Pepinos	kg	2,03	1,48	0,99	1,47	0,93	1,48	1,49	-0,68
Pimientos rojos	kg	2,89	2,13	1,50	2,13	-0,11	2,15	2,38	-9,74
Pimientos verdes	kg	2,73	1,94	1,31	1,93	0,77	1,91	1,92	-0,63
Puerros	manojo	2,48	1,78	1,13	1,77	0,26	1,76	1,79	-1,48
Repollo	kg	1,64	1,26	0,94	1,26	-0,36	1,28	1,36	-5,93
Tomate para ensalada	kg	4,06	2,12	1,13	2,13	-0,68	2,12	2,27	-6,52
Tomates para freir	kg	1,96	1,33	0,91	1,33	-0,20	1,32	1,42	-6,57
Zanahorias	kg	1,51	1,02	0,56	1,03	-0,74	1,03	1,05	-1,80
