Acelgas	kg	3,08	2,02	1,13	2,00	1,03	1,98	1,89	4,71
Ajos	kg	7,69	5,50	3,70	5,49	0,11	5,51	5,47	0,67
Berenjenas	kg	2,23	1,54	1,05	1,54	-0,08	1,55	1,60	-3,68
Calabacines	kg	2,23	1,38	0,91	1,36	1,43	1,39	1,46	-4,55
Cebollas	kg	2,04	1,14	0,57	1,13	0,23	1,15	1,16	-0,67
Champiñones	kg	5,38	3,72	2,52	3,71	0,19	3,72	3,67	1,43
Coles de Bruselas	kg	3,16	2,71	2,32	2,71	0,00	2,86	3,15	-9,27
Coliflor	kg	2,18	1,56	0,99	1,57	-0,33	1,67	1,94	-13,89
Endibias	bandeja 4	2,26	1,60	1,00	1,60	0,39	1,60	1,61	-0,39
Escarola	unidad	2,01	1,62	1,23	1,62	-0,05	1,63	2,11	-22,55
Espárragos blancos	manojo	6,33	5,71	5,07	5,83	-2,11	5,83	5,98	-2,44
Espárragos verdes	manojo	3,79	2,55	1,65	2,50	2,12	2,50	2,56	-2,53
Espinacas	kg	4,15	2,83	1,65	2,80	1,04	2,78	2,77	0,28
Guisantes verdes	kg	6,49	5,12	4,05	5,16	-0,82	5,09	4,89	4,12
Judías verdes	kg	6,79	3,51	1,66	3,51	-0,03	3,52	3,90	-9,62
Lechugas	unidad	1,59	0,94	0,57	0,92	1,73	0,92	0,93	-0,49
Lombardas	Kg.	1,64	1,26	0,93	1,25	1,15	1,26	1,29	-2,51
Pepinos	kg	2,49	1,49	0,78	1,48	0,62	1,51	1,57	-4,01
Pimientos rojos	kg	3,45	2,69	1,93	2,56	4,80	2,49	2,38	4,73
Pimientos verdes	kg	3,06	2,09	1,27	2,09	0,08	2,10	2,28	-7,94
Puerros	manojo	2,48	1,65	0,97	1,65	0,24	1,66	1,71	-2,92
Repollo	kg	1,70	1,17	0,76	1,16	1,17	1,16	1,15	0,99
Tomate para ensalada	kg	4,12	1,92	0,96	1,92	-0,40	1,94	2,09	-6,88
Tomates para freir	kg	1,87	1,22	0,84	1,22	0,05	1,22	1,26	-3,11
Zanahorias	kg	1,80	1,01	0,56	1,00	0,69	1,01	1,03	-2,12
