Acelgas	kg	3,10	2,04	1,13	2,01	1,26	2,03	1,98	2,21
Ajos	kg	7,67	5,48	3,71	5,51	-0,49	5,49	5,51	-0,28
Alcachofas	kg	2,98	2,43	1,95	2,36	2,75	2,39		
Berenjenas	kg	2,24	1,54	1,05	1,56	-1,38	1,55	1,55	-0,01
Calabacines	kg	2,20	1,36	0,89	1,37	-0,59	1,37	1,39	-1,81
Cebollas	kg	2,02	1,13	0,56	1,13	0,19	1,13	1,15	-1,92
Champiñones	kg	5,33	3,70	2,54	3,70	0,07	3,70	3,72	-0,52
Coles de Bruselas	kg	3,21	2,71	2,27	2,72	-0,33	2,71	2,86	-5,15
Coliflor	kg	2,24	1,64	1,14	1,57	4,13	1,60	1,67	-4,01
Endibias	bandeja 4	2,24	1,60	1,00	1,60	0,15	1,60	1,60	-0,08
Escarola	unidad	2,02	1,62	1,23	1,62	0,08	1,62	1,63	-0,90
Espárragos blancos	manojo	6,38	5,67	4,89	5,68	-0,05	5,68	5,83	-2,71
Espárragos verdes	manojo	4,08	2,74	1,82	2,64	3,59	2,69	2,50	7,72
Espinacas	kg	4,16	2,82	1,65	2,81	0,16	2,82	2,78	1,40
Guisantes verdes	kg	6,53	5,40	4,65	5,19	3,97	5,29	5,09	3,99
Judías verdes	kg	6,87	3,66	1,92	3,60	1,64	3,63	3,52	3,00
Lechugas	unidad	1,49	0,93	0,56	0,93	-0,34	0,93	0,92	0,69
Lombardas	Kg.	1,69	1,28	0,93	1,28	0,13	1,28	1,26	1,84
Pepinos	kg	2,69	1,50	0,81	1,49	0,87	1,49	1,51	-0,90
Pimientos rojos	kg	3,41	2,64	1,90	2,68	-1,47	2,66	2,49	6,78
Pimientos verdes	kg	3,14	2,15	1,31	2,11	1,74	2,13	2,10	1,52
Puerros	manojo	2,47	1,63	0,98	1,65	-0,94	1,64	1,66	-1,22
Repollo	kg	1,67	1,16	0,71	1,16	-0,55	1,16	1,16	-0,37
Tomate para ensalada	kg	4,11	1,96	1,03	1,94	1,00	1,95	1,94	0,20
Tomates para freir	kg	1,85	1,23	0,86	1,23	-0,37	1,23	1,22	0,51
Zanahorias	kg	1,79	1,01	0,56	1,01	0,23	1,01	1,01	0,07
