Acelgas	kg	3,16	2,05	1,18	2,05	-0,13	2,05	1,97	4,08
Ajos	kg	7,76	5,47	3,58	5,46	0,22	5,46	5,45	0,08
Alcachofas	kg	3,73	2,92	2,34	2,89	1,08	2,80	2,60	7,90
Berenjenas	kg	2,43	1,69	1,14	1,60	5,55	1,59	1,55	2,67
Calabacines	kg	2,21	1,36	0,79	1,39	-2,24	1,38	1,38	0,33
Cebollas	kg	1,95	1,12	0,56	1,12	0,31	1,12	1,12	0,68
Champiñones	kg	4,95	3,67	2,50	3,67	-0,06	3,67	3,69	-0,74
Coles de Bruselas	kg	3,48	3,10	2,81	3,02	2,65	2,99	2,74	9,01
Coliflor	kg	2,65	1,97	1,39	1,89	3,72	1,90	1,90	0,32
Endibias	bandeja 4	2,24	1,60	1,03	1,60	-0,20	1,60	1,62	-0,80
Escarola	unidad	2,02	1,65	1,29	1,66	-0,57	1,65	1,64	0,12
Espárragos blancos	manojo	6,32	5,70	5,10	5,70	0,00	5,66	5,53	2,43
Espárragos verdes	manojo	4,36	2,95	1,98	2,96	-0,28	2,90	2,83	2,46
Espinacas	kg	4,21	2,91	1,86	2,90	0,26	2,89	2,93	-1,42
Guisantes verdes	kg	7,18	6,08	5,21	6,08	0,00	6,02	5,63	6,92
Judías verdes	kg	6,51	3,80	2,12	3,76	1,06	3,73	3,80	-1,87
Lechugas	unidad	1,60	0,95	0,54	0,95	0,19	0,94	0,94	0,01
Lombardas	Kg.	1,70	1,31	0,98	1,31	-0,05	1,31	1,32	-0,97
Pepinos	kg	2,60	1,49	0,82	1,46	1,48	1,46	1,47	-0,07
Pimientos rojos	kg	3,13	2,39	1,70	2,42	-1,36	2,42	2,46	-1,58
Pimientos verdes	kg	2,97	1,96	1,24	1,98	-1,27	2,00	2,12	-5,76
Puerros	manojo	2,55	1,64	0,91	1,63	0,69	1,64	1,68	-2,39
Repollo	kg	1,80	1,22	0,90	1,22	0,26	1,21	1,19	0,88
Tomate para ensalada	kg	4,05	1,98	0,88	1,99	-0,38	1,99	1,94	2,69
Tomates para freir	kg	1,92	1,29	0,82	1,30	-1,26	1,29	1,25	3,03
Zanahorias	kg	1,79	1,02	0,51	1,01	0,20	1,02	1,01	0,92
