Acelgas	kg	2,93	1,86	1,13	1,83	1,72	1,85	1,85	-0,34
Ajos	kg	7,43	5,29	3,78	5,27	0,30	5,26	5,23	0,62
Alcachofas	kg	3,07	2,41	1,78	2,42	-0,44	2,45	2,65	-7,58
Berenjenas	kg	2,46	1,74	1,11	1,78	-2,21	1,82	1,85	-1,68
Calabacines	kg	2,42	1,76	0,99	1,72	2,48	1,73	1,83	-5,51
Cebollas	kg	1,63	1,08	0,57	1,06	2,53	1,06	1,06	0,37
Champiñones	kg	4,71	3,60	2,62	3,63	-1,02	3,61	3,57	1,23
Coles de Bruselas	kg	3,62	3,05	2,52	2,96	2,89	2,96	2,99	-1,10
Coliflor	kg	2,18	1,54	0,93	1,51	2,03	1,55	1,65	-6,24
Endibias	bandeja 4	2,44	1,72	1,09	1,70	1,42	1,67	1,62	2,90
Escarola	unidad	2,04	1,65	1,27	1,69	-2,09	1,68	1,67	0,22
Espárragos blancos	manojo	5,82	5,52	5,34	5,33	3,41	5,19	4,89	6,19
Espárragos verdes	manojo	4,78	3,21	2,14	3,18	0,92	3,12	2,91	7,45
Espinacas	kg	4,42	2,95	1,83	2,86	2,94	2,85	2,77	2,78
Guisantes verdes	kg	6,14	4,95	4,05	4,96	-0,07	5,30	5,94	-10,84
Judías verdes	kg	6,82	4,19	2,05	4,01	4,33	3,98	3,78	5,42
Lechugas	unidad	1,39	0,94	0,64	0,93	1,03	0,94	0,96	-1,91
Lombardas	Kg.	1,74	1,33	0,99	1,28	3,92	1,30	1,31	-0,88
Pepinos	kg	2,22	1,58	1,01	1,52	3,69	1,51	1,48	2,15
Pimientos rojos	kg	2,86	2,10	1,50	2,09	0,36	2,11	2,14	-1,60
Pimientos verdes	kg	2,70	2,03	1,53	2,01	0,87	1,99	1,92	3,91
Puerros	manojo	2,58	1,85	1,11	1,82	1,57	1,81	1,76	2,67
Repollo	kg	1,67	1,28	0,94	1,26	0,99	1,26	1,27	-1,12
Tomate para ensalada	kg	4,16	2,11	1,06	2,07	1,87	2,10	2,12	-0,98
Tomates para freir	kg	1,96	1,27	0,76	1,30	-2,09	1,31	1,32	-1,36
Zanahorias	kg	1,63	1,05	0,57	1,02	2,34	1,03	1,03	-0,33
