Acelgas	kg	2,84	1,89	1,18	1,94	-2,92	1,90	1,84	3,50
Ajos	kg	7,48	5,44	3,90	5,51	-1,18	5,48	5,43	0,98
Alcachofas	kg	2,93	2,24	1,53	2,21	1,26	2,22	2,32	-4,61
Berenjenas	kg	2,27	1,66	1,03	1,57	5,27	1,59	1,66	-4,29
Calabacines	kg	2,32	1,49	0,97	1,43	4,54	1,44	1,46	-1,38
Cebollas	kg	2,09	1,16	0,57	1,16	-0,62	1,16	1,14	1,70
Champiñones	kg	4,73	3,61	2,66	3,70	-2,62	3,67	3,69	-0,44
Coles de Bruselas	kg	3,69	3,33	3,03	3,09	7,17	3,16	3,07	3,02
Coliflor	kg	2,87	2,06	1,42	1,88	8,61	1,92	1,83	5,03
Endibias	bandeja 4	2,34	1,64	1,00	1,59	2,81	1,60	1,62	-0,94
Escarola	unidad	7,72	3,55	1,27	1,62	54,31	2,26	1,63	38,65
Espárragos blancos	manojo	6,70	5,94	5,33	5,91	0,46	6,02	6,20	-2,95
Espárragos verdes	manojo	4,05	2,57	1,54	2,57	0,12	2,57	2,78	-7,43
Espinacas	kg	4,01	2,80	1,91	2,69	3,98	2,72	2,73	-0,02
Guisantes verdes	kg	6,23	4,87	4,08	4,80	1,47	4,83	4,87	-0,73
Judías verdes	kg	7,29	4,20	1,97	3,68	12,23	3,84	3,87	-0,80
Lechugas	unidad	1,38	0,94	0,64	0,93	1,10	0,93	0,93	-0,32
Lombardas	Kg.	1,71	1,33	1,01	1,25	5,81	1,28	1,27	0,95
Pepinos	kg	2,31	1,57	0,86	1,56	0,82	1,56	1,59	-1,92
Pimientos rojos	kg	3,11	2,44	1,77	2,33	4,61	2,35	2,48	-5,17
Pimientos verdes	kg	3,33	2,27	1,55	2,32	-2,05	2,32	2,45	-5,33
Puerros	manojo	2,53	1,74	0,93	1,68	3,65	1,70	1,71	-0,33
Repollo	kg	1,58	1,17	0,80	1,12	3,59	1,14	1,17	-2,40
Tomate para ensalada	kg	4,30	2,11	1,08	2,07	2,04	2,09	2,15	-3,10
Tomates para freir	kg	1,88	1,24	0,85	1,28	-2,73	1,27	1,33	-4,91
Zanahorias	kg	1,63	1,04	0,61	1,03	0,48	1,03	1,02	1,55
