Acelgas	kg	3,14	2,03	1,08	2,05	-1,07	2,04	2,04	0,01
Ajos	kg	8,43	5,53	2,94	5,61	-1,44	5,57	5,62	-0,76
Berenjenas	kg	2,68	1,61	1,06	1,64	-1,66	1,63	1,68	-3,23
Calabacines	kg	2,60	1,42	0,88	1,45	-1,83	1,44	1,44	-0,50
Cebollas	kg	3,15	1,14	0,57	1,08	5,14	1,11	1,07	3,20
Champiñones	kg	4,85	3,58	2,28	3,62	-1,29	3,60	3,61	-0,22
Coles de Bruselas	kg	5,15	4,36	3,63	4,27	2,16	4,31	4,13	4,53
Coliflor	kg	2,02	1,48	0,93	1,52	-2,76	1,50	1,61	-6,94
Endibias	bandeja 4	2,27	1,59	1,03	1,60	-0,89	1,60	1,60	-0,03
Escarola	unidad	1,96	1,64	1,36	1,67	-1,83	1,66	1,68	-1,37
Espárragos blancos	manojo	6,16	5,29	4,46	5,41	-2,16	5,35	5,70	-6,09
Espárragos verdes	manojo	3,79	2,35	1,38	2,31	1,53	2,33	2,46	-5,17
Espinacas	kg	4,61	2,95	1,86	2,97	-0,84	2,96	2,88	2,57
Guisantes verdes	kg	7,28	5,29	4,10	5,11	3,40	5,20	5,28	-1,41
Judías verdes	kg	7,58	3,87	2,19	3,88	-0,36	3,87	3,93	-1,55
Lechugas	unidad	1,35	0,90	0,55	0,91	-1,34	0,90	0,91	-1,03
Lombardas	Kg.	1,68	1,32	0,96	1,33	-0,75	1,33	1,33	-0,51
Pepinos	kg	2,36	1,54	0,93	1,57	-1,85	1,55	1,67	-7,13
Pimientos rojos	kg	3,13	2,37	1,80	2,39	-0,85	2,38	2,51	-5,30
Pimientos verdes	kg	3,32	2,14	1,33	2,17	-1,32	2,15	2,32	-7,05
Puerros	manojo	2,98	1,77	0,93	1,78	-0,63	1,77	1,77	0,21
Repollo	kg	2,05	1,24	0,82	1,24	0,01	1,24	1,26	-1,82
Tomate para ensalada	kg	4,04	1,97	1,05	2,04	-3,65	2,00	2,17	-7,76
Tomates para freir	kg	2,01	1,29	0,88	1,31	-1,03	1,30	1,40	-7,48
Zanahorias	kg	1,71	0,98	0,54	1,00	-1,97	0,99	1,01	-1,70
