Acelgas	kg	3,42	2,10	1,09	2,08	1,13	2,08	2,05	1,12
Ajos	kg	8,00	5,30	2,90	5,31	-0,16	5,31	5,30	0,21
Alcachofas	kg	4,84	3,39	2,32	3,35	1,19	3,37	3,38	-0,08
Berenjenas	kg	3,29	2,03	1,22	2,16	-6,53	2,13	2,07	2,58
Calabacines	kg	3,71	2,22	1,32	2,33	-4,73	2,27	1,73	31,49
Cebollas	kg	1,86	1,07	0,56	1,05	1,83	1,05	1,06	-0,37
Champiñones	kg	5,54	3,77	2,32	3,78	-0,15	3,78	3,73	1,22
Coles de Bruselas	kg	3,99	3,47	2,98	3,77	-8,60	3,71	4,16	-10,82
Coliflor	kg	2,64	1,74	1,06	1,76	-1,32	1,77	1,72	2,66
Endibias	bandeja 4	2,12	1,55	1,03	1,54	0,78	1,55	1,54	0,23
Escarola	unidad	1,92	1,60	1,30	1,60	-0,03	1,60	1,60	0,01
Espárragos blancos	manojo	6,83	6,01	5,19	5,99	0,40	6,03	5,95	1,36
Espárragos verdes	manojo	4,39	2,90	1,99	2,91	-0,43	2,91	2,91	-0,22
Espinacas	kg	4,56	3,10	1,99	3,07	1,18	3,09	3,04	1,66
Guisantes verdes	kg	7,22	6,30	5,50	6,17	2,08	6,21	6,10	1,80
Judías verdes	kg	6,89	4,14	2,41	4,13	0,46	4,17	4,33	-3,82
Lechugas	unidad	1,42	0,93	0,55	0,93	-0,40	0,93	0,92	0,79
Lombardas	Kg.	1,66	1,31	0,96	1,31	-0,62	1,31	1,32	-0,28
Pepinos	kg	2,27	1,51	0,94	1,51	0,34	1,51	1,52	-0,15
Pimientos rojos	kg	3,16	2,41	1,76	2,34	2,62	2,37	2,39	-1,18
Pimientos verdes	kg	3,26	2,17	1,48	2,17	-0,10	2,17	2,11	2,45
Puerros	manojo	3,08	1,76	0,92	1,77	-0,79	1,76	1,74	1,41
Repollo	kg	2,12	1,25	0,82	1,27	-0,91	1,25	1,25	0,38
Tomate para ensalada	kg	4,13	2,13	1,15	2,12	0,43	2,13	2,02	5,33
Tomates para freir	kg	2,21	1,42	0,95	1,43	-0,39	1,42	1,31	8,01
Zanahorias	kg	1,75	0,97	0,50	0,97	0,35	0,97	0,97	-0,12
