Acelgas	kg	3,08	1,89	1,08	1,95	-2,94	1,93	1,93	-0,27
Ajos	kg	7,17	5,12	3,26	5,23	-2,01	5,19	5,19	0,10
Alcachofas	kg	4,52	3,21	2,13	2,99	6,88	3,03	2,81	7,95
Berenjenas	kg	2,57	1,85	1,23	1,95	-5,42	1,94	2,03	-4,57
Calabacines	kg	2,44	1,50	0,88	1,54	-2,67	1,54	1,47	5,22
Cebollas	kg	1,62	1,05	0,56	1,06	-1,57	1,05	1,05	0,39
Champiñones	kg	4,76	3,42	2,13	3,54	-3,36	3,50	3,57	-2,06
Coles de Bruselas	kg	3,30	2,76	2,32	2,94	-6,37	2,79	2,67	4,50
Coliflor	kg	3,69	2,12	1,15	2,18	-2,90	2,11	1,96	7,96
Endibias	bandeja 4	2,39	1,63	1,03	1,65	-1,25	1,65	1,64	0,67
Escarola	unidad	1,99	1,66	1,30	1,66	-0,45	1,66	1,64	1,12
Espárragos blancos	manojo	5,45	4,87	4,45	4,89	-0,37	4,88	4,84	0,93
Espárragos verdes	manojo	4,45	2,82	1,82	2,82	0,06	2,82	2,78	1,35
Espinacas	kg	3,82	2,67	1,65	2,77	-3,76	2,74	2,77	-0,90
Guisantes verdes	kg	4,95	4,38	3,94	4,45	-1,45	4,43	4,47	-1,07
Judías verdes	kg	7,18	3,75	2,02	3,92	-4,52	3,88	4,00	-3,01
Lechugas	unidad	1,41	0,97	0,61	0,96	0,48	0,96	0,94	2,11
Lombardas	Kg.	1,74	1,33	1,01	1,34	-0,07	1,33	1,28	3,83
Pepinos	kg	2,02	1,41	0,86	1,50	-5,73	1,47	1,52	-3,42
Pimientos rojos	kg	3,52	2,63	1,80	2,64	-0,30	2,62	2,44	7,62
Pimientos verdes	kg	2,96	2,12	1,49	2,19	-3,35	2,17	2,07	4,95
Puerros	manojo	2,53	1,74	0,99	1,79	-2,39	1,77	1,73	2,11
Repollo	kg	1,95	1,34	0,94	1,37	-2,23	1,36	1,31	3,43
Tomate para ensalada	kg	4,19	2,42	1,46	2,46	-1,66	2,43	2,16	12,49
Tomates para freir	kg	2,15	1,49	0,92	1,49	-0,10	1,48	1,30	13,74
Zanahorias	kg	1,60	1,01	0,48	1,06	-4,81	1,04	1,02	1,91
